ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
passengertrain_electric,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
passengertrain_hydrogenfc,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
passengertrain_addtrackelec,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
freighttrain_diesel,Western,PJ/y,8.52,6.39,4.26,2.13,0.00,0.00,0.00
freighttrain_electric,Western,PJ/y,0.09,0.07,0.05,0.02,0.00,0.00,0.00
freighttrain_hydrogenfc,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
freighttrain_addtrackelec,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
freighttrain_coal,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
shipping_heavyoil,Western,PJ/y,4.12,3.09,2.06,1.03,0.00,0.00,0.00
passengerjet_kerosene,Western,PJ/y,30.20,22.65,15.10,7.55,0.00,0.00,0.00
freightjet_kerosene,Western,PJ/y,4.50,3.37,2.25,1.12,0.00,0.00,0.00
cars_petrol,Northwest,PJ/y,67.00,50.25,33.50,16.75,0.00,0.00,0.00
cars_lpg,Northwest,PJ/y,0.39,0.29,0.19,0.10,0.00,0.00,0.00
cars_hybridpetrol,Northwest,PJ/y,1.54,1.16,0.77,0.39,0.00,0.00,0.00
cars_diesel,Northwest,PJ/y,4.62,3.47,2.31,1.16,0.00,0.00,0.00
cars_hybriddiesel,Northwest,PJ/y,0.77,0.58,0.39,0.19,0.00,0.00,0.00
cars_pluginhybriddiesel,Northwest,PJ/y,0.77,0.58,0.39,0.19,0.00,0.00,0.00
cars_hydrogenfc,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_hybridhydrogenfc,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_pluginhybridhydrogenfc,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_hybridliquidhydrogen,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_cng,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_flexiblefuel,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_battery,Northwest,PJ/y,1.54,1.16,0.77,0.39,0.00,0.00,0.00
bus_diesel,Northwest,PJ/y,5.72,4.29,2.86,1.43,0.00,0.00,0.00
bus_hybriddiesel,Northwest,PJ/y,0.71,0.54,0.36,0.18,0.00,0.00,0.00
bus_battery,Northwest,PJ/y,0.71,0.54,0.36,0.18,0.00,0.00,0.00
bus_cng,Northwest,PJ/y,0.71,0.54,0.36,0.18,0.00,0.00,0.00
bus_hybridhydrogenfc,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lightlorry_diesel,Northwest,PJ/y,5.72,4.29,2.86,1.43,0.00,0.00,0.00
lightlorry_petrol,Northwest,PJ/y,5.72,4.29,2.86,1.43,0.00,0.00,0.00
lightlorry_hybridhydrogenfc,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lightlorry_hybridliquidhydrogen,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lightlorry_hybridpetrol,Northwest,PJ/y,0.54,0.40,0.27,0.13,0.00,0.00,0.00
lightlorry_pluginhybridpetrol,Northwest,PJ/y,0.54,0.40,0.27,0.13,0.00,0.00,0.00
lightlorry_hybriddiesel,Northwest,PJ/y,0.71,0.54,0.36,0.18,0.00,0.00,0.00
lightlorry_pluginhybriddiesel,Northwest,PJ/y,0.36,0.27,0.18,0.09,0.00,0.00,0.00
lightlorry_cng,Northwest,PJ/y,0.71,0.54,0.36,0.18,0.00,0.00,0.00
lightlorry_lpg,Northwest,PJ/y,0.71,0.54,0.36,0.18,0.00,0.00,0.00
heavylorry_diesel,Northwest,PJ/y,5.72,4.29,2.86,1.43,0.00,0.00,0.00
heavylorry_hybriddiesel,Northwest,PJ/y,0.71,0.54,0.36,0.18,0.00,0.00,0.00
heavylorry_hybridhydrogenfc,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
heavylorry_cng,Northwest,PJ/y,0.71,0.54,0.36,0.18,0.00,0.00,0.00
heavylorry_petrol,Northwest,PJ/y,5.72,4.29,2.86,1.43,0.00,0.00,0.00
passengertrain_diesel,Northwest,PJ/y,0.14,0.11,0.07,0.04,0.00,0.00,0.00
passengertrain_electric,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
passengertrain_hydrogenfc,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
passengertrain_addtrackelec,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
freighttrain_diesel,Northwest,PJ/y,1.89,1.42,0.95,0.47,0.00,0.00,0.00
freighttrain_electric,Northwest,PJ/y,0.02,0.02,0.01,0.01,0.00,0.00,0.00
freighttrain_hydrogenfc,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
freighttrain_addtrackelec,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
freighttrain_coal,Northwest,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
shipping_heavyoil,Northwest,PJ/y,1.50,1.12,0.75,0.37,0.00,0.00,0.00
passengerjet_kerosene,Northwest,PJ/y,2.94,2.21,1.47,0.74,0.00,0.00,0.00
freightjet_kerosene,Northwest,PJ/y,0.44,0.33,0.22,0.11,0.00,0.00,0.00
cars_petrol,North,PJ/y,63.72,47.79,31.86,15.93,0.00,0.00,0.00
cars_lpg,North,PJ/y,0.37,0.27,0.18,0.09,0.00,0.00,0.00
cars_hybridpetrol,North,PJ/y,1.46,1.10,0.73,0.37,0.00,0.00,0.00
cars_diesel,North,PJ/y,4.39,3.30,2.20,1.10,0.00,0.00,0.00
cars_hybriddiesel,North,PJ/y,0.73,0.55,0.37,0.18,0.00,0.00,0.00
cars_pluginhybriddiesel,North,PJ/y,0.73,0.55,0.37,0.18,0.00,0.00,0.00
cars_hydrogenfc,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_hybridhydrogenfc,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_pluginhybridhydrogenfc,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_hybridliquidhydrogen,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_cng,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_flexiblefuel,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_battery,North,PJ/y,1.46,1.10,0.73,0.37,0.00,0.00,0.00
bus_diesel,North,PJ/y,4.45,3.34,2.23,1.11,0.00,0.00,0.00
bus_hybriddiesel,North,PJ/y,0.56,0.42,0.28,0.14,0.00,0.00,0.00
bus_battery,North,PJ/y,0.56,0.42,0.28,0.14,0.00,0.00,0.00
bus_cng,North,PJ/y,0.56,0.42,0.28,0.14,0.00,0.00,0.00
bus_hybridhydrogenfc,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lightlorry_diesel,North,PJ/y,4.45,3.34,2.23,1.11,0.00,0.00,0.00
lightlorry_petrol,North,PJ/y,4.45,3.34,2.23,1.11,0.00,0.00,0.00
lightlorry_hybridhydrogenfc,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lightlorry_hybridliquidhydrogen,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lightlorry_hybridpetrol,North,PJ/y,0.42,0.31,0.21,0.10,0.00,0.00,0.00
lightlorry_pluginhybridpetrol,North,PJ/y,0.42,0.31,0.21,0.10,0.00,0.00,0.00
lightlorry_hybriddiesel,North,PJ/y,0.56,0.42,0.28,0.14,0.00,0.00,0.00
lightlorry_pluginhybriddiesel,North,PJ/y,0.28,0.21,0.14,0.07,0.00,0.00,0.00
lightlorry_cng,North,PJ/y,0.56,0.42,0.28,0.14,0.00,0.00,0.00
lightlorry_lpg,North,PJ/y,0.56,0.42,0.28,0.14,0.00,0.00,0.00
heavylorry_diesel,North,PJ/y,4.45,3.34,2.23,1.11,0.00,0.00,0.00
heavylorry_hybriddiesel,North,PJ/y,0.56,0.42,0.28,0.14,0.00,0.00,0.00
heavylorry_hybridhydrogenfc,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
heavylorry_cng,North,PJ/y,0.56,0.42,0.28,0.14,0.00,0.00,0.00
heavylorry_petrol,North,PJ/y,4.45,3.34,2.23,1.11,0.00,0.00,0.00
passengertrain_diesel,North,PJ/y,0.15,0.11,0.07,0.04,0.00,0.00,0.00
passengertrain_electric,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
passengertrain_hydrogenfc,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
passengertrain_addtrackelec,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
freighttrain_diesel,North,PJ/y,1.94,1.45,0.97,0.48,0.00,0.00,0.00
freighttrain_electric,North,PJ/y,0.02,0.02,0.01,0.01,0.00,0.00,0.00
freighttrain_hydrogenfc,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
freighttrain_addtrackelec,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
freighttrain_coal,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
shipping_heavyoil,North,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
passengerjet_kerosene,North,PJ/y,1.69,1.26,0.84,0.42,0.00,0.00,0.00
freightjet_kerosene,North,PJ/y,0.25,0.19,0.13,0.06,0.00,0.00,0.00
cars_petrol,Northeast,PJ/y,131.89,98.92,65.95,32.97,0.00,0.00,0.00
