ProcessName,RegionName,Time,Level,cap_par,cap_exp,fix_par,fix_exp,var_par,var_exp,MaxCapacityAddition,MaxCapacityGrowth,TotalCapacityLimit,TechnicalLife,UtilizationFactor,ScalingSize,efficiency,AvailabiliyYear,Type,Fuel,EndUse,InterestRate,Agent2,Agent1
resCHPHydrogen,Eastern,2020,fixed,20.64007705,1,0.820475113,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,hydrogen,hwater,0.1,1,0
resCHPFuelCellHdg,Eastern,2020,fixed,314.4969021,1,25.87127583,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,hydrogen,hwater,0.1,1,0
resMicroCHPHydrogen,Eastern,2020,fixed,1404.564102,1,5.480245763,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,hydrogen,hwater,0.1,1,0
resAC,North,2020,fixed,7.928989227,1,0.396449461,1,0,1,4.594621275,0.015963732,16.96787958,15,1,0.000031536,0.555555556,1,energy,electricity,cool,0.1,1,0
resAppliancesAdv,North,2020,fixed,27.03495055,1,6.694181304,1,0,1,4.594621275,0.015963732,135.9390394,11,1,0.000109115,0.841176768,1,energy,electricity,appl,0.1,1,0
resAppliancesCon,North,2020,fixed,26.25274583,1,2.300464074,1,0,1,6.563744679,0.022805331,135.9390394,11,1,0.000109115,0.753690083,1,energy,electricity,appl,0.1,1,0
resBoilerBiomass,North,2020,fixed,36.39566123,1,3.639566123,1,0,1,40.32197493,0.296534105,2509.204203,20,0.95,0.000756864,0.74,1,energy,biomass,hwater,0.1,1,0
resBoilerBiomass_solarT,North,2020,fixed,42.78785391,1,4.278785391,1,0,1,33.60158904,0.039583678,2509.204203,20,0.95,0.000774384,0.74,1,energy,biomass,hwater,0.1,1,0
resBoilerElectric,North,2020,fixed,3.364685222,1,0.336468522,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.95,1,energy,electricity,hwater,0.1,1,0
resBoilerElectriciy_solarT,North,2020,fixed,10.50418506,1,1.050418506,1,0,1,6.941591595,0.035107081,2509.204203,15,0.95,0.000774384,0.95,1,energy,electricity,hwater,0.1,1,0
resBoilerNG,North,2020,fixed,4.379840717,1,0.437984072,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,gas,hwater,0.1,1,0
resBoilerNG_solarT,North,2020,fixed,11.49637323,1,1.149637323,1,0,1,58.30966074,0.042177212,2509.204203,15,0.95,0.000774384,0.84,1,energy,gas,hwater,0.1,1,0
resCHPBiomass,North,2020,fixed,26.04022927,1,1.170347383,1,0,1,5.970798768,0.45510538,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,biomass,hwater,0.1,1,0
resCHPNG,North,2020,fixed,20.64007705,1,0.820475113,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,gas,hwater,0.1,1,0
resCookingBiomass,North,2020,fixed,2.010537981,1,0.150790349,1,0,1,572.5169484,0.03124384,695.4917985,14,1,0.000063072,0.45,1,energy,biomass,cook,0.1,1,0
resCookingCoal,North,2020,fixed,2.010537981,1,0.301580697,1,0,1,367.0742454,0.411439003,695.4917985,14,1,0.000063072,0.4,1,energy,coal,cook,0.1,1,0
resCookingElec,North,2020,fixed,13.36782275,1,0.668391138,1,0,1,0.225774165,0.022805331,695.4917985,14,1,0.000063072,1.307298347,1,energy,electricity,cook,0.1,1,0
resCookingKerosene,North,2020,fixed,4.523710458,1,0.113092761,1,0,1,2.087188767,0.172958736,695.4917985,14,1,0.000063072,0.95,1,energy,kerosene,cook,0.1,1,0
resCookingNG,North,2020,fixed,14.26674359,1,0.713337179,1,0,1,0.011489733,0.032913073,695.4917985,14,1,0.000063072,0.957767695,1,energy,gas,cook,0.1,1,0
resElectricNightStorage,North,2020,fixed,0.001536299,1,0.001536299,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,1,1,energy,electricity,heating,0.1,1,0
resASHeatPump,North,2020,fixed,47.58580364,1,2.379290182,1,0,1,1031.622923,0.757759912,2509.204203,20,0.95,0.000283824,2.51,1,energy,electricity,hwater,0.1,1,0
resASHeatPump_solarT,North,2020,fixed,63.36166261,1,3.168083131,1,0,1,825.298338,0.606207929,2509.204203,20,0.95,0.000301344,2.51,1,energy,electricity,hwater,0.1,1,0
resGSHeatPump,North,2020,fixed,90.33194623,1,4.516597312,1,0,1,45.37043718,0.217705857,2509.204203,20,0.7,0.000283824,2.84,1,energy,electricity,hwater,0.1,1,0
resGSHeatPump_solarT,North,2020,fixed,103.6225644,1,3.168083131,1,0,1,36.29634975,0.174164686,2509.204203,20,0.7,0.000301344,2.84,1,energy,electricity,hwater,0.1,1,0
resLightingCon,North,2020,fixed,0.211439713,1,0,1,0,1,13.70508713,2.28E-02,283.7426546,1,1,0.00000189,1,1.00E+00,energy,electricity,light,0.1,1,0
resLightingEnergySaving,North,2020,fixed,0.634319138,1,0,1,0,1,9.593560989,1.60E-02,283.7426546,7,1,0.00000189,4,1.00E+00,energy,electricity,light,0.1,1,0
resLightingLED,North,2020,fixed,1.691517702,1,0,1,0,1,8.223052275,1.37E-02,283.7426546,21,1,0.00000189,8.571428571,1.00E+00,energy,electricity,light,0.1,1,0
resMicroCHPBiomass,North,2020,fixed,37.61644451,1,1.880822226,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,biomass,hwater,0.1,1,0
resMicroCHPNG,North,2020,fixed,14.10616669,1,0.705308335,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,gas,hwater,0.1,1,0
resElectricResSA,North,2020,fixed,4.027306456,1,0.402730646,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,0.9,1,energy,electricity,heating,0.1,1,0
resElectricResSA_storage,North,2020,fixed,4.60263595,1,0.460263595,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,0.7,1,energy,electricity,heating,0.1,1,0
resBoilerLPG,North,2020,fixed,7.212069585,1,0.721206958,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,gas,hwater,0.1,1,0
resCookingLPG,North,2020,fixed,4.523710458,1,0.113092761,1,0,1,481.4445162,0.076613984,695.4917985,14,1,0.000063072,0.95,1,energy,gas,cook,0.1,1,0
resCookingHydrogen,North,2020,fixed,14.26674359,1,0.713337179,1,0,1,0.011489733,0.032913073,695.4917985,14,1,0.000063072,0.957767695,1,energy,hydrogen,cook,0.1,1,0
resBoilerHydrogen,North,2020,fixed,4.533519339,1,0.453086971,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,hydrogen,hwater,0.1,1,0
resBoilerHydrogen_solarT,North,2020,fixed,11.49637323,1,1.149637323,1,0,1,58.30966074,0.042177212,2509.204203,15,0.95,0.000774384,0.84,1,energy,hydrogen,hwater,0.1,1,0
resCHPHydrogen,North,2020,fixed,20.64007705,1,0.820475113,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,hydrogen,hwater,0.1,1,0
resCHPFuelCellHdg,North,2020,fixed,314.4969021,1,25.87127583,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,hydrogen,hwater,0.1,1,0
resMicroCHPHydrogen,North,2020,fixed,1404.564102,1,5.480245763,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,hydrogen,hwater,0.1,1,0
resAC,Northeast,2020,fixed,7.928989227,1,0.396449461,1,0,1,4.594621275,0.015963732,16.96787958,15,1,0.000031536,0.555555556,1,energy,electricity,cool,0.1,1,0
resAppliancesAdv,Northeast,2020,fixed,27.03495055,1,6.694181304,1,0,1,4.594621275,0.015963732,135.9390394,11,1,0.000109115,0.841176768,1,energy,electricity,appl,0.1,1,0
resAppliancesCon,Northeast,2020,fixed,26.25274583,1,2.300464074,1,0,1,6.563744679,0.022805331,135.9390394,11,1,0.000109115,0.753690083,1,energy,electricity,appl,0.1,1,0
resBoilerBiomass,Northeast,2020,fixed,36.39566123,1,3.639566123,1,0,1,40.32197493,0.296534105,2509.204203,20,0.95,0.000756864,0.74,1,energy,biomass,hwater,0.1,1,0
resBoilerBiomass_solarT,Northeast,2020,fixed,42.78785391,1,4.278785391,1,0,1,33.60158904,0.039583678,2509.204203,20,0.95,0.000774384,0.74,1,energy,biomass,hwater,0.1,1,0
resBoilerElectric,Northeast,2020,fixed,3.364685222,1,0.336468522,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.95,1,energy,electricity,hwater,0.1,1,0
resBoilerElectriciy_solarT,Northeast,2020,fixed,10.50418506,1,1.050418506,1,0,1,6.941591595,0.035107081,2509.204203,15,0.95,0.000774384,0.95,1,energy,electricity,hwater,0.1,1,0
resBoilerNG,Northeast,2020,fixed,4.379840717,1,0.437984072,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,gas,hwater,0.1,1,0
resBoilerNG_solarT,Northeast,2020,fixed,11.49637323,1,1.149637323,1,0,1,58.30966074,0.042177212,2509.204203,15,0.95,0.000774384,0.84,1,energy,gas,hwater,0.1,1,0
resCHPBiomass,Northeast,2020,fixed,26.04022927,1,1.170347383,1,0,1,5.970798768,0.45510538,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,biomass,hwater,0.1,1,0
resCHPNG,Northeast,2020,fixed,20.64007705,1,0.820475113,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,gas,hwater,0.1,1,0
resCookingBiomass,Northeast,2020,fixed,2.010537981,1,0.150790349,1,0,1,572.5169484,0.03124384,695.4917985,14,1,0.000063072,0.45,1,energy,biomass,cook,0.1,1,0
resCookingCoal,Northeast,2020,fixed,2.010537981,1,0.301580697,1,0,1,367.0742454,0.411439003,695.4917985,14,1,0.000063072,0.4,1,energy,coal,cook,0.1,1,0
resCookingElec,Northeast,2020,fixed,13.36782275,1,0.668391138,1,0,1,0.225774165,0.022805331,695.4917985,14,1,0.000063072,1.307298347,1,energy,electricity,cook,0.1,1,0
resCookingKerosene,Northeast,2020,fixed,4.523710458,1,0.113092761,1,0,1,2.087188767,0.172958736,695.4917985,14,1,0.000063072,0.95,1,energy,kerosene,cook,0.1,1,0
resCookingNG,Northeast,2020,fixed,14.26674359,1,0.713337179,1,0,1,0.011489733,0.032913073,695.4917985,14,1,0.000063072,0.957767695,1,energy,gas,cook,0.1,1,0
resElectricNightStorage,Northeast,2020,fixed,0.001536299,1,0.001536299,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,1,1,energy,electricity,heating,0.1,1,0
resASHeatPump,Northeast,2020,fixed,47.58580364,1,2.379290182,1,0,1,1031.622923,0.757759912,2509.204203,20,0.95,0.000283824,2.51,1,energy,electricity,hwater,0.1,1,0
resASHeatPump_solarT,Northeast,2020,fixed,63.36166261,1,3.168083131,1,0,1,825.298338,0.606207929,2509.204203,20,0.95,0.000301344,2.51,1,energy,electricity,hwater,0.1,1,0
resGSHeatPump,Northeast,2020,fixed,90.33194623,1,4.516597312,1,0,1,45.37043718,0.217705857,2509.204203,20,0.7,0.000283824,2.84,1,energy,electricity,hwater,0.1,1,0
resGSHeatPump_solarT,Northeast,2020,fixed,103.6225644,1,3.168083131,1,0,1,36.29634975,0.174164686,2509.204203,20,0.7,0.000301344,2.84,1,energy,electricity,hwater,0.1,1,0
resLightingCon,Northeast,2020,fixed,0.211439713,1,0,1,0,1,13.70508713,2.28E-02,283.7426546,1,1,0.00000189,1,1.00E+00,energy,electricity,light,0.1,1,0
resLightingEnergySaving,Northeast,2020,fixed,0.634319138,1,0,1,0,1,9.593560989,1.60E-02,283.7426546,7,1,0.00000189,4,1.00E+00,energy,electricity,light,0.1,1,0
resLightingLED,Northeast,2020,fixed,1.691517702,1,0,1,0,1,8.223052275,1.37E-02,283.7426546,21,1,0.00000189,8.571428571,1.00E+00,energy,electricity,light,0.1,1,0
resMicroCHPBiomass,Northeast,2020,fixed,37.61644451,1,1.880822226,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,biomass,hwater,0.1,1,0
resMicroCHPNG,Northeast,2020,fixed,14.10616669,1,0.705308335,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,gas,hwater,0.1,1,0
resElectricResSA,Northeast,2020,fixed,4.027306456,1,0.402730646,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,0.9,1,energy,electricity,heating,0.1,1,0
resElectricResSA_storage,Northeast,2020,fixed,4.60263595,1,0.460263595,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,0.7,1,energy,electricity,heating,0.1,1,0
resBoilerLPG,Northeast,2020,fixed,7.212069585,1,0.721206958,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,gas,hwater,0.1,1,0
resCookingLPG,Northeast,2020,fixed,4.523710458,1,0.113092761,1,0,1,481.4445162,0.076613984,695.4917985,14,1,0.000063072,0.95,1,energy,gas,cook,0.1,1,0
resCookingHydrogen,Northeast,2020,fixed,14.26674359,1,0.713337179,1,0,1,0.011489733,0.032913073,695.4917985,14,1,0.000063072,0.957767695,1,energy,hydrogen,cook,0.1,1,0
resBoilerHydrogen,Northeast,2020,fixed,4.533519339,1,0.453086971,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,hydrogen,hwater,0.1,1,0
resBoilerHydrogen_solarT,Northeast,2020,fixed,11.49637323,1,1.149637323,1,0,1,58.30966074,0.042177212,2509.204203,15,0.95,0.000774384,0.84,1,energy,hydrogen,hwater,0.1,1,0
resCHPHydrogen,Northeast,2020,fixed,20.64007705,1,0.820475113,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,hydrogen,hwater,0.1,1,0
resCHPFuelCellHdg,Northeast,2020,fixed,314.4969021,1,25.87127583,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,hydrogen,hwater,0.1,1,0
resMicroCHPHydrogen,Northeast,2020,fixed,1404.564102,1,5.480245763,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,hydrogen,hwater,0.1,1,0
resAC,Northwest,2020,fixed,7.928989227,1,0.396449461,1,0,1,4.594621275,0.015963732,16.96787958,15,1,0.000031536,0.555555556,1,energy,electricity,cool,0.1,1,0
resAppliancesAdv,Northwest,2020,fixed,27.03495055,1,6.694181304,1,0,1,4.594621275,0.015963732,135.9390394,11,1,0.000109115,0.841176768,1,energy,electricity,appl,0.1,1,0
resAppliancesCon,Northwest,2020,fixed,26.25274583,1,2.300464074,1,0,1,6.563744679,0.022805331,135.9390394,11,1,0.000109115,0.753690083,1,energy,electricity,appl,0.1,1,0
resBoilerBiomass,Northwest,2020,fixed,36.39566123,1,3.639566123,1,0,1,40.32197493,0.296534105,2509.204203,20,0.95,0.000756864,0.74,1,energy,biomass,hwater,0.1,1,0
resBoilerBiomass_solarT,Northwest,2020,fixed,42.78785391,1,4.278785391,1,0,1,33.60158904,0.039583678,2509.204203,20,0.95,0.000774384,0.74,1,energy,biomass,hwater,0.1,1,0
resBoilerElectric,Northwest,2020,fixed,3.364685222,1,0.336468522,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.95,1,energy,electricity,hwater,0.1,1,0
resBoilerElectriciy_solarT,Northwest,2020,fixed,10.50418506,1,1.050418506,1,0,1,6.941591595,0.035107081,2509.204203,15,0.95,0.000774384,0.95,1,energy,electricity,hwater,0.1,1,0
resBoilerNG,Northwest,2020,fixed,4.379840717,1,0.437984072,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,gas,hwater,0.1,1,0
resBoilerNG_solarT,Northwest,2020,fixed,11.49637323,1,1.149637323,1,0,1,58.30966074,0.042177212,2509.204203,15,0.95,0.000774384,0.84,1,energy,gas,hwater,0.1,1,0
resCHPBiomass,Northwest,2020,fixed,26.04022927,1,1.170347383,1,0,1,5.970798768,0.45510538,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,biomass,hwater,0.1,1,0
resCHPNG,Northwest,2020,fixed,20.64007705,1,0.820475113,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,gas,hwater,0.1,1,0
resCookingBiomass,Northwest,2020,fixed,2.010537981,1,0.150790349,1,0,1,572.5169484,0.03124384,695.4917985,14,1,0.000063072,0.45,1,energy,biomass,cook,0.1,1,0
resCookingCoal,Northwest,2020,fixed,2.010537981,1,0.301580697,1,0,1,367.0742454,0.411439003,695.4917985,14,1,0.000063072,0.4,1,energy,coal,cook,0.1,1,0
resCookingElec,Northwest,2020,fixed,13.36782275,1,0.668391138,1,0,1,0.225774165,0.022805331,695.4917985,14,1,0.000063072,1.307298347,1,energy,electricity,cook,0.1,1,0
resCookingKerosene,Northwest,2020,fixed,4.523710458,1,0.113092761,1,0,1,2.087188767,0.172958736,695.4917985,14,1,0.000063072,0.95,1,energy,kerosene,cook,0.1,1,0
resCookingNG,Northwest,2020,fixed,14.26674359,1,0.713337179,1,0,1,0.011489733,0.032913073,695.4917985,14,1,0.000063072,0.957767695,1,energy,gas,cook,0.1,1,0
resElectricNightStorage,Northwest,2020,fixed,0.001536299,1,0.001536299,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,1,1,energy,electricity,heating,0.1,1,0
resASHeatPump,Northwest,2020,fixed,47.58580364,1,2.379290182,1,0,1,1031.622923,0.757759912,2509.204203,20,0.95,0.000283824,2.51,1,energy,electricity,hwater,0.1,1,0
resASHeatPump_solarT,Northwest,2020,fixed,63.36166261,1,3.168083131,1,0,1,825.298338,0.606207929,2509.204203,20,0.95,0.000301344,2.51,1,energy,electricity,hwater,0.1,1,0
resGSHeatPump,Northwest,2020,fixed,90.33194623,1,4.516597312,1,0,1,45.37043718,0.217705857,2509.204203,20,0.7,0.000283824,2.84,1,energy,electricity,hwater,0.1,1,0
resGSHeatPump_solarT,Northwest,2020,fixed,103.6225644,1,3.168083131,1,0,1,36.29634975,0.174164686,2509.204203,20,0.7,0.000301344,2.84,1,energy,electricity,hwater,0.1,1,0
resLightingCon,Northwest,2020,fixed,0.211439713,1,0,1,0,1,13.70508713,2.28E-02,283.7426546,1,1,0.00000189,1,1.00E+00,energy,electricity,light,0.1,1,0
resLightingEnergySaving,Northwest,2020,fixed,0.634319138,1,0,1,0,1,9.593560989,1.60E-02,283.7426546,7,1,0.00000189,4,1.00E+00,energy,electricity,light,0.1,1,0
resLightingLED,Northwest,2020,fixed,1.691517702,1,0,1,0,1,8.223052275,1.37E-02,283.7426546,21,1,0.00000189,8.571428571,1.00E+00,energy,electricity,light,0.1,1,0
resMicroCHPBiomass,Northwest,2020,fixed,37.61644451,1,1.880822226,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,biomass,hwater,0.1,1,0
resMicroCHPNG,Northwest,2020,fixed,14.10616669,1,0.705308335,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,gas,hwater,0.1,1,0
resElectricResSA,Northwest,2020,fixed,4.027306456,1,0.402730646,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,0.9,1,energy,electricity,heating,0.1,1,0
resElectricResSA_storage,Northwest,2020,fixed,4.60263595,1,0.460263595,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,0.7,1,energy,electricity,heating,0.1,1,0
resBoilerLPG,Northwest,2020,fixed,7.212069585,1,0.721206958,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,gas,hwater,0.1,1,0
resCookingLPG,Northwest,2020,fixed,4.523710458,1,0.113092761,1,0,1,481.4445162,0.076613984,695.4917985,14,1,0.000063072,0.95,1,energy,gas,cook,0.1,1,0
resCookingHydrogen,Northwest,2020,fixed,14.26674359,1,0.713337179,1,0,1,0.011489733,0.032913073,695.4917985,14,1,0.000063072,0.957767695,1,energy,hydrogen,cook,0.1,1,0
resBoilerHydrogen,Northwest,2020,fixed,4.533519339,1,0.453086971,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,hydrogen,hwater,0.1,1,0
resBoilerHydrogen_solarT,Northwest,2020,fixed,11.49637323,1,1.149637323,1,0,1,58.30966074,0.042177212,2509.204203,15,0.95,0.000774384,0.84,1,energy,hydrogen,hwater,0.1,1,0
resCHPHydrogen,Northwest,2020,fixed,20.64007705,1,0.820475113,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,hydrogen,hwater,0.1,1,0
resCHPFuelCellHdg,Northwest,2020,fixed,314.4969021,1,25.87127583,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,hydrogen,hwater,0.1,1,0
resMicroCHPHydrogen,Northwest,2020,fixed,1404.564102,1,5.480245763,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,hydrogen,hwater,0.1,1,0
resAC,Peninsular,2020,fixed,7.928989227,1,0.396449461,1,0,1,4.594621275,0.015963732,16.96787958,15,1,0.000031536,0.555555556,1,energy,electricity,cool,0.1,1,0
resAppliancesAdv,Peninsular,2020,fixed,27.03495055,1,6.694181304,1,0,1,4.594621275,0.015963732,135.9390394,11,1,0.000109115,0.841176768,1,energy,electricity,appl,0.1,1,0
resAppliancesCon,Peninsular,2020,fixed,26.25274583,1,2.300464074,1,0,1,6.563744679,0.022805331,135.9390394,11,1,0.000109115,0.753690083,1,energy,electricity,appl,0.1,1,0
resBoilerBiomass,Peninsular,2020,fixed,36.39566123,1,3.639566123,1,0,1,40.32197493,0.296534105,2509.204203,20,0.95,0.000756864,0.74,1,energy,biomass,hwater,0.1,1,0
resBoilerBiomass_solarT,Peninsular,2020,fixed,42.78785391,1,4.278785391,1,0,1,33.60158904,0.039583678,2509.204203,20,0.95,0.000774384,0.74,1,energy,biomass,hwater,0.1,1,0
resBoilerElectric,Peninsular,2020,fixed,3.364685222,1,0.336468522,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.95,1,energy,electricity,hwater,0.1,1,0
resBoilerElectriciy_solarT,Peninsular,2020,fixed,10.50418506,1,1.050418506,1,0,1,6.941591595,0.035107081,2509.204203,15,0.95,0.000774384,0.95,1,energy,electricity,hwater,0.1,1,0
resBoilerNG,Peninsular,2020,fixed,4.379840717,1,0.437984072,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,gas,hwater,0.1,1,0
resBoilerNG_solarT,Peninsular,2020,fixed,11.49637323,1,1.149637323,1,0,1,58.30966074,0.042177212,2509.204203,15,0.95,0.000774384,0.84,1,energy,gas,hwater,0.1,1,0
resCHPBiomass,Peninsular,2020,fixed,26.04022927,1,1.170347383,1,0,1,5.970798768,0.45510538,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,biomass,hwater,0.1,1,0
resCHPNG,Peninsular,2020,fixed,20.64007705,1,0.820475113,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,gas,hwater,0.1,1,0
resCookingBiomass,Peninsular,2020,fixed,2.010537981,1,0.150790349,1,0,1,572.5169484,0.03124384,695.4917985,14,1,0.000063072,0.45,1,energy,biomass,cook,0.1,1,0
resCookingCoal,Peninsular,2020,fixed,2.010537981,1,0.301580697,1,0,1,367.0742454,0.411439003,695.4917985,14,1,0.000063072,0.4,1,energy,coal,cook,0.1,1,0
resCookingElec,Peninsular,2020,fixed,13.36782275,1,0.668391138,1,0,1,0.225774165,0.022805331,695.4917985,14,1,0.000063072,1.307298347,1,energy,electricity,cook,0.1,1,0
resCookingKerosene,Peninsular,2020,fixed,4.523710458,1,0.113092761,1,0,1,2.087188767,0.172958736,695.4917985,14,1,0.000063072,0.95,1,energy,kerosene,cook,0.1,1,0
resCookingNG,Peninsular,2020,fixed,14.26674359,1,0.713337179,1,0,1,0.011489733,0.032913073,695.4917985,14,1,0.000063072,0.957767695,1,energy,gas,cook,0.1,1,0
resElectricNightStorage,Peninsular,2020,fixed,0.001536299,1,0.001536299,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,1,1,energy,electricity,heating,0.1,1,0
resASHeatPump,Peninsular,2020,fixed,47.58580364,1,2.379290182,1,0,1,1031.622923,0.757759912,2509.204203,20,0.95,0.000283824,2.51,1,energy,electricity,hwater,0.1,1,0
resASHeatPump_solarT,Peninsular,2020,fixed,63.36166261,1,3.168083131,1,0,1,825.298338,0.606207929,2509.204203,20,0.95,0.000301344,2.51,1,energy,electricity,hwater,0.1,1,0
resGSHeatPump,Peninsular,2020,fixed,90.33194623,1,4.516597312,1,0,1,45.37043718,0.217705857,2509.204203,20,0.7,0.000283824,2.84,1,energy,electricity,hwater,0.1,1,0
resGSHeatPump_solarT,Peninsular,2020,fixed,103.6225644,1,3.168083131,1,0,1,36.29634975,0.174164686,2509.204203,20,0.7,0.000301344,2.84,1,energy,electricity,hwater,0.1,1,0
resLightingCon,Peninsular,2020,fixed,0.211439713,1,0,1,0,1,13.70508713,2.28E-02,283.7426546,1,1,0.00000189,1,1.00E+00,energy,electricity,light,0.1,1,0
resLightingEnergySaving,Peninsular,2020,fixed,0.634319138,1,0,1,0,1,9.593560989,1.60E-02,283.7426546,7,1,0.00000189,4,1.00E+00,energy,electricity,light,0.1,1,0
resLightingLED,Peninsular,2020,fixed,1.691517702,1,0,1,0,1,8.223052275,1.37E-02,283.7426546,21,1,0.00000189,8.571428571,1.00E+00,energy,electricity,light,0.1,1,0
resMicroCHPBiomass,Peninsular,2020,fixed,37.61644451,1,1.880822226,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,biomass,hwater,0.1,1,0
resMicroCHPNG,Peninsular,2020,fixed,14.10616669,1,0.705308335,1,0,1,15,0.04,2509.204203,15,0.95,0.000378432,0.8,1,energy,gas,hwater,0.1,1,0
resElectricResSA,Peninsular,2020,fixed,4.027306456,1,0.402730646,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,0.9,1,energy,electricity,heating,0.1,1,0
resElectricResSA_storage,Peninsular,2020,fixed,4.60263595,1,0.460263595,1,0,1,15,0.02,2509.204203,15,0.95,0.000491962,0.7,1,energy,electricity,heating,0.1,1,0
resBoilerLPG,Peninsular,2020,fixed,7.212069585,1,0.721206958,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,gas,hwater,0.1,1,0
resCookingLPG,Peninsular,2020,fixed,4.523710458,1,0.113092761,1,0,1,481.4445162,0.076613984,695.4917985,14,1,0.000063072,0.95,1,energy,gas,cook,0.1,1,0
resCookingHydrogen,Peninsular,2020,fixed,14.26674359,1,0.713337179,1,0,1,0.011489733,0.032913073,695.4917985,14,1,0.000063072,0.957767695,1,energy,hydrogen,cook,0.1,1,0
resBoilerHydrogen,Peninsular,2020,fixed,4.533519339,1,0.453086971,1,0,1,40.32197493,0.296534105,2509.204203,15,0.95,0.000756864,0.84,1,energy,hydrogen,hwater,0.1,1,0
resBoilerHydrogen_solarT,Peninsular,2020,fixed,11.49637323,1,1.149637323,1,0,1,58.30966074,0.042177212,2509.204203,15,0.95,0.000774384,0.84,1,energy,hydrogen,hwater,0.1,1,0
resCHPHydrogen,Peninsular,2020,fixed,20.64007705,1,0.820475113,1,0,1,23.97141915,0.134223314,2509.204203,25,0.9,0.000756864,0.8,0.35,energy,hydrogen,hwater,0.1,1,0
