ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
passengerjet_kerosene,BajaCalifSouth,PJ/y,4834.370421,3625.777815,2417.18521,1208.592605,0,0,0
freightjet_kerosene,BajaCalifSouth,PJ/y,800.8831169,600.6623377,400.4415585,200.2207792,0,0,0
cars_petrol,Peninsular,,21000,1.58E+04,1.05E+04,5253.89106,0,0,0
cars_lpg,Peninsular,,214.8422549,161.1316912,107.4211275,53.7105637,0,0,0
cars_hybridpetrol,Peninsular,,863.2327462,647.4245597,431.6163731,215.8081866,0,0,0
cars_diesel,Peninsular,,2637.124325,1977.843244,1318.562163,659.2810812,0,0,0
cars_hybriddiesel,Peninsular,,465.0718084,348.8038563,232.5359042,116.2679521,0,0,0
cars_pluginhybriddiesel,Peninsular,,469.6219738,352.2164803,234.8109869,117.4054934,0,0,0
cars_hydrogenfc,Peninsular,,0,0,0,0,0,0,0
cars_hybridhydrogenfc,Peninsular,,0,0,0,0,0,0,0
cars_pluginhybridhydrogenfc,Peninsular,,0,0,0,0,0,0,0
cars_hybridliquidhydrogen,Peninsular,,0,0,0,0,0,0,0
cars_cng,Peninsular,,0,0,0,0,0,0,0
cars_flexiblefuel,Peninsular,,0,0,0,0,0,0,0
cars_battery,Peninsular,,948.5241078,711.3930809,474.2620539,237.131027,0,0,0
bus_diesel,Peninsular,PJ/y,1913.527511,1435.145633,956.7637553,478.3818776,0,0,0
bus_hybriddiesel,Peninsular,PJ/y,249.1222354,186.8416766,124.5611177,62.2805589,0,0,0
bus_battery,Peninsular,PJ/y,250.4219369,187.8164527,125.2109685,62.6054842,0,0,0
bus_cng,Peninsular,PJ/y,251.735271,188.8014532,125.8676355,62.9338177,0,0,0
bus_hybridhydrogenfc,Peninsular,PJ/y,0,0,0,0,0,0,0
lightlorry_diesel,Peninsular,PJ/y,2024.499628,1518.374721,1012.249814,506.124907,0,0,0
lightlorry_petrol,Peninsular,PJ/y,2113.647081,1585.23531,1056.82354,528.4117701,0,0,0
lightlorry_hybridhydrogenfc,Peninsular,PJ/y,0,0,0,0,0,0,0
lightlorry_hybridliquidhydrogen,Peninsular,PJ/y,0,0,0,0,0,0,0
lightlorry_hybridpetrol,Peninsular,PJ/y,207.2819315,155.4614486,103.6409657,51.8204829,0,0,0
lightlorry_pluginhybridpetrol,Peninsular,PJ/y,208.1809345,156.1357009,104.0904673,52.0452336,0,0,0
lightlorry_hybriddiesel,Peninsular,PJ/y,278.7836926,209.0877694,139.3918463,69.6959231,0,0,0
lightlorry_pluginhybriddiesel,Peninsular,PJ/y,140.2061632,105.1546224,70.1030816,35.0515408,0,0,0
lightlorry_cng,Peninsular,PJ/y,281.2337987,210.925349,140.6168994,70.3084497,0,0,0
lightlorry_lpg,Peninsular,PJ/y,282.8912693,212.168452,141.4456346,70.7228173,0,0,0
heavylorry_diesel,Peninsular,PJ/y,2276.547143,1707.410357,1138.273571,569.1367857,0,0,0
heavylorry_hybriddiesel,Peninsular,PJ/y,298.736906,224.0526795,149.368453,74.6842265,0,0,0
heavylorry_hybridhydrogenfc,Peninsular,PJ/y,0,0,0,0,0,0,0
heavylorry_cng,Peninsular,PJ/y,300.6077944,225.4558458,150.3038972,75.1519486,0,0,0
heavylorry_petrol,Peninsular,PJ/y,2420.018115,1815.013586,1210.009057,605.0045287,0,0,0
passengertrain_diesel,Peninsular,PJ/y,208.6640793,156.4980595,104.3320397,52.1660198,0,0,0
passengertrain_electric,Peninsular,PJ/y,0,0,0,0,0,0,0
passengertrain_hydrogenfc,Peninsular,PJ/y,0,0,0,0,0,0,0
passengertrain_addtrackelec,Peninsular,PJ/y,0,0,0,0,0,0,0
freighttrain_diesel,Peninsular,PJ/y,2754.416086,2065.812065,1377.208043,688.6040215,0,0,0
freighttrain_electric,Peninsular,PJ/y,31.7619209,23.8214407,15.8809605,7.9404802,0,0,0
freighttrain_hydrogenfc,Peninsular,PJ/y,0,0,0,0,0,0,0
freighttrain_addtrackelec,Peninsular,PJ/y,0,0,0,0,0,0,0
freighttrain_coal,Peninsular,PJ/y,0,0,0,0,0,0,0
shipping_heavyoil,Peninsular,PJ/y,9221.76288,6916.32216,4610.88144,2305.44072,0,0,0
passengerjet_kerosene,Peninsular,PJ/y,41800,3.13E+04,2.09E+04,1.04E+04,0,0,0
freightjet_kerosene,Peninsular,PJ/y,48000,3.60E+04,2.40E+04,1.20E+04,0,0,0
