asset,dst_region,year,region,technology,installed,capacity
40,Eastern,2025,Eastern,HYD_LS,2020,407.91690000000
40,Eastern,2030,Eastern,HYD_LS,2020,233.85840000000
40,Eastern,2035,Eastern,HYD_LS,2020,82.48560000000
40,Eastern,2040,Eastern,HYD_LS,2020,18.15210000000
40,Eastern,2045,Eastern,HYD_LS,2020,17.45640000000
40,Eastern,2049,Eastern,HYD_LS,2020,17.39290000000
40,Eastern,2050,Eastern,HYD_LS,2020,17.37700000000
40,Eastern,2054,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2055,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2059,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2060,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2064,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2065,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2069,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2070,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2084,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2085,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2089,Eastern,HYD_LS,2020,8.68850000000
40,Eastern,2090,Eastern,HYD_LS,2020,8.68850000000
41,Eastern,2025,Eastern,NUCL,2020,103.05960000000
41,Eastern,2030,Eastern,NUCL,2020,103.05960000000
41,Eastern,2035,Eastern,NUCL,2020,103.05960000000
41,Eastern,2040,Eastern,NUCL,2020,103.05960000000
41,Eastern,2045,Eastern,NUCL,2020,103.05960000000
41,Eastern,2049,Eastern,NUCL,2020,103.05960000000
41,Eastern,2050,Eastern,NUCL,2020,103.05960000000
41,Eastern,2054,Eastern,NUCL,2020,51.52980000000
41,Eastern,2055,Eastern,NUCL,2020,51.52980000000
41,Eastern,2059,Eastern,NUCL,2020,51.52980000000
41,Eastern,2060,Eastern,NUCL,2020,51.52980000000
41,Eastern,2064,Eastern,NUCL,2020,51.52980000000
41,Eastern,2065,Eastern,NUCL,2020,51.52980000000
41,Eastern,2069,Eastern,NUCL,2020,51.52980000000
41,Eastern,2070,Eastern,NUCL,2020,51.52980000000
41,Eastern,2084,Eastern,NUCL,2020,51.52980000000
41,Eastern,2085,Eastern,NUCL,2020,51.52980000000
41,Eastern,2089,Eastern,NUCL,2020,51.52980000000
41,Eastern,2090,Eastern,NUCL,2020,51.52980000000
42,Eastern,2025,Eastern,OC_GAS,2020,98.32550000000
42,Eastern,2030,Eastern,OC_GAS,2020,74.45020000000
42,Eastern,2035,Eastern,OC_GAS,2020,20.17990000000
42,Eastern,2040,Eastern,OC_GAS,2020,14.90830000000
43,Eastern,2025,Eastern,OC_OIL,2020,222.65170000000
43,Eastern,2030,Eastern,OC_OIL,2020,3.00660000000
43,Eastern,2035,Eastern,OC_OIL,2020,0.94990000000
43,Eastern,2040,Eastern,OC_OIL,2020,0.41380000000
44,Eastern,2025,Eastern,ON_WIND,2020,194.95680000000
44,Eastern,2030,Eastern,ON_WIND,2020,189.64620000000
44,Eastern,2035,Eastern,ON_WIND,2020,167.41960000000
44,Eastern,2040,Eastern,ON_WIND,2020,54.19270000000
44,Eastern,2045,Eastern,ON_WIND,2020,14.23850000000
44,Eastern,2049,Eastern,ON_WIND,2020,2.84770000000
46,Eastern,2025,Eastern,PV_GND,2020,27.80210000000
46,Eastern,2030,Eastern,PV_GND,2020,27.80210000000
46,Eastern,2035,Eastern,PV_GND,2020,27.80210000000
46,Eastern,2040,Eastern,PV_GND,2020,27.80210000000
46,Eastern,2045,Eastern,PV_GND,2020,27.80210000000
46,Eastern,2049,Eastern,PV_GND,2020,5.56040000000
48,Eastern,2025,Eastern,PV_SSG,2020,9.75950000000
48,Eastern,2030,Eastern,PV_SSG,2020,9.75950000000
48,Eastern,2035,Eastern,PV_SSG,2020,9.75950000000
48,Eastern,2040,Eastern,PV_SSG,2020,9.75950000000
48,Eastern,2045,Eastern,PV_SSG,2020,3.50840000000
48,Eastern,2049,Eastern,PV_SSG,2020,0.70170000000
49,North,2025,North,BIO,2020,0.71590000000
49,North,2030,North,BIO,2020,0.71590000000
49,North,2035,North,BIO,2020,0.71590000000
49,North,2040,North,BIO,2020,0.21130000000
50,North,2025,North,CC_GAS,2020,298.92530000000
50,North,2030,North,CC_GAS,2020,230.96150000000
50,North,2035,North,CC_GAS,2020,174.38340000000
50,North,2040,North,CC_GAS,2020,141.97630000000
50,North,2045,North,CC_GAS,2020,61.17290000000
50,North,2049,North,CC_GAS,2020,61.17290000000
50,North,2050,North,CC_GAS,2020,61.17290000000
50,North,2054,North,CC_GAS,2020,52.43390000000
50,North,2055,North,CC_GAS,2020,50.24920000000
50,North,2059,North,CC_GAS,2020,41.51020000000
50,North,2060,North,CC_GAS,2020,39.32540000000
50,North,2064,North,CC_GAS,2020,30.58650000000
50,North,2065,North,CC_GAS,2020,30.58650000000
50,North,2069,North,CC_GAS,2020,30.58650000000
50,North,2070,North,CC_GAS,2020,30.58650000000
50,North,2084,North,CC_GAS,2020,30.58650000000
50,North,2085,North,CC_GAS,2020,30.58650000000
50,North,2089,North,CC_GAS,2020,30.58650000000
50,North,2090,North,CC_GAS,2020,30.58650000000
51,North,2025,North,COAL,2020,4.09970000000
51,North,2030,North,COAL,2020,4.09970000000
51,North,2035,North,COAL,2020,4.09970000000
51,North,2040,North,COAL,2020,4.09970000000
51,North,2045,North,COAL,2020,4.09970000000
51,North,2049,North,COAL,2020,0.81990000000
56,North,2025,North,HYD_LS,2020,3.01040000000
56,North,2030,North,HYD_LS,2020,1.24440000000
56,North,2035,North,HYD_LS,2020,1.24440000000
56,North,2040,North,HYD_LS,2020,1.24440000000
56,North,2045,North,HYD_LS,2020,1.24440000000
56,North,2049,North,HYD_LS,2020,1.24440000000
56,North,2050,North,HYD_LS,2020,1.24440000000
56,North,2054,North,HYD_LS,2020,1.06660000000
56,North,2055,North,HYD_LS,2020,1.02220000000
56,North,2059,North,HYD_LS,2020,0.84440000000
56,North,2060,North,HYD_LS,2020,0.80000000000
56,North,2064,North,HYD_LS,2020,0.62220000000
56,North,2065,North,HYD_LS,2020,0.62220000000
56,North,2069,North,HYD_LS,2020,0.62220000000
56,North,2070,North,HYD_LS,2020,0.62220000000
56,North,2084,North,HYD_LS,2020,0.62220000000
56,North,2085,North,HYD_LS,2020,0.62220000000
56,North,2089,North,HYD_LS,2020,0.62220000000
56,North,2090,North,HYD_LS,2020,0.62220000000
58,North,2025,North,OC_GAS,2020,15.01620000000
58,North,2030,North,OC_GAS,2020,9.71810000000
58,North,2035,North,OC_GAS,2020,9.71810000000
58,North,2040,North,OC_GAS,2020,8.14640000000
59,North,2025,North,OC_OIL,2020,46.78370000000
59,North,2030,North,OC_OIL,2020,2.72160000000
59,North,2035,North,OC_OIL,2020,0.23020000000
60,North,2025,North,PV_GND,2020,58.33280000000
60,North,2030,North,PV_GND,2020,47.42130000000
60,North,2035,North,PV_GND,2020,47.42130000000
60,North,2040,North,PV_GND,2020,47.42130000000
60,North,2045,North,PV_GND,2020,5.83420000000
60,North,2049,North,PV_GND,2020,1.16680000000
61,North,2025,North,PV_SSG,2020,11.45270000000
61,North,2030,North,PV_SSG,2020,11.45270000000
61,North,2035,North,PV_SSG,2020,11.45270000000
61,North,2040,North,PV_SSG,2020,11.45270000000
61,North,2045,North,PV_SSG,2020,4.77000000000
61,North,2049,North,PV_SSG,2020,0.95400000000
62,Northeast,2025,Northeast,BIO,2020,5.33840000000
62,Northeast,2030,Northeast,BIO,2020,3.05770000000
62,Northeast,2035,Northeast,BIO,2020,3.05770000000
62,Northeast,2040,Northeast,BIO,2020,0.05420000000
63,Northeast,2025,Northeast,CC_GAS,2020,788.94370000000
63,Northeast,2030,Northeast,CC_GAS,2020,666.29580000000
63,Northeast,2035,Northeast,CC_GAS,2020,380.76440000000
63,Northeast,2040,Northeast,CC_GAS,2020,275.96210000000
63,Northeast,2045,Northeast,CC_GAS,2020,275.96210000000
63,Northeast,2049,Northeast,CC_GAS,2020,55.19240000000
64,Northeast,2025,Northeast,COAL,2020,171.55580000000
64,Northeast,2030,Northeast,COAL,2020,88.30080000000
66,Northeast,2025,Northeast,HYD_LS,2020,6.14950000000
66,Northeast,2030,Northeast,HYD_LS,2020,4.16280000000
66,Northeast,2035,Northeast,HYD_LS,2020,4.16280000000
68,Northeast,2025,Northeast,OC_GAS,2020,134.43100000000
68,Northeast,2030,Northeast,OC_GAS,2020,91.78810000000
68,Northeast,2035,Northeast,OC_GAS,2020,71.69900000000
68,Northeast,2040,Northeast,OC_GAS,2020,65.87810000000
68,Northeast,2045,Northeast,OC_GAS,2020,48.43930000000
68,Northeast,2049,Northeast,OC_GAS,2020,9.68790000000
69,Northeast,2025,Northeast,OC_OIL,2020,7.88720000000
69,Northeast,2030,Northeast,OC_OIL,2020,3.08360000000
69,Northeast,2035,Northeast,OC_OIL,2020,1.42860000000
70,Northeast,2025,Northeast,ON_WIND,2020,168.91940000000
70,Northeast,2030,Northeast,ON_WIND,2020,151.95310000000
70,Northeast,2035,Northeast,ON_WIND,2020,151.95310000000
70,Northeast,2040,Northeast,ON_WIND,2020,147.15960000000
70,Northeast,2045,Northeast,ON_WIND,2020,6.03600000000
70,Northeast,2049,Northeast,ON_WIND,2020,1.20720000000
71,Northeast,2025,Northeast,PV_GND,2020,54.97730000000
71,Northeast,2030,Northeast,PV_GND,2020,53.09020000000
71,Northeast,2035,Northeast,PV_GND,2020,53.09020000000
71,Northeast,2040,Northeast,PV_GND,2020,53.09020000000
71,Northeast,2045,Northeast,PV_GND,2020,5.22610000000
71,Northeast,2049,Northeast,PV_GND,2020,1.04520000000
72,Northeast,2025,Northeast,PV_SSG,2020,20.95430000000
72,Northeast,2030,Northeast,PV_SSG,2020,20.95430000000
72,Northeast,2035,Northeast,PV_SSG,2020,20.95430000000
72,Northeast,2040,Northeast,PV_SSG,2020,20.95430000000
72,Northeast,2045,Northeast,PV_SSG,2020,7.73890000000
72,Northeast,2049,Northeast,PV_SSG,2020,1.54780000000
73,Northwest,2025,Northwest,CC_GAS,2020,289.92430000000
73,Northwest,2030,Northwest,CC_GAS,2020,275.60570000000
73,Northwest,2035,Northwest,CC_GAS,2020,241.42070000000
73,Northwest,2040,Northwest,CC_GAS,2020,241.42070000000
73,Northwest,2045,Northwest,CC_GAS,2020,204.83890000000
73,Northwest,2049,Northwest,CC_GAS,2020,45.35760000000
73,Northwest,2050,Northwest,CC_GAS,2020,5.48730000000
73,Northwest,2054,Northwest,CC_GAS,2020,5.16450000000
73,Northwest,2055,Northwest,CC_GAS,2020,5.08380000000
73,Northwest,2059,Northwest,CC_GAS,2020,4.76100000000
73,Northwest,2060,Northwest,CC_GAS,2020,4.68030000000
73,Northwest,2064,Northwest,CC_GAS,2020,4.35750000000
73,Northwest,2065,Northwest,CC_GAS,2020,4.27680000000
73,Northwest,2069,Northwest,CC_GAS,2020,3.95410000000
73,Northwest,2070,Northwest,CC_GAS,2020,3.87340000000
73,Northwest,2084,Northwest,CC_GAS,2020,2.74360000000
73,Northwest,2085,Northwest,CC_GAS,2020,2.74360000000
73,Northwest,2089,Northwest,CC_GAS,2020,2.74360000000
73,Northwest,2090,Northwest,CC_GAS,2020,2.74360000000
74,Northwest,2025,Northwest,CC_OIL,2020,0.60550000000
77,Northwest,2025,Northwest,HYD_LS,2020,59.36340000000
77,Northwest,2030,Northwest,HYD_LS,2020,38.72620000000
77,Northwest,2035,Northwest,HYD_LS,2020,38.72620000000
77,Northwest,2040,Northwest,HYD_LS,2020,32.92360000000
77,Northwest,2045,Northwest,HYD_LS,2020,26.61640000000
77,Northwest,2049,Northwest,HYD_LS,2020,5.32330000000
79,Northwest,2025,Northwest,OC_GAS,2020,98.89690000000
80,Northwest,2025,Northwest,OC_OIL,2020,40.46700000000
80,Northwest,2030,Northwest,OC_OIL,2020,2.97070000000
80,Northwest,2035,Northwest,OC_OIL,2020,2.32740000000
81,Northwest,2025,Northwest,ON_WIND,2020,0.12610000000
81,Northwest,2030,Northwest,ON_WIND,2020,0.12610000000
81,Northwest,2035,Northwest,ON_WIND,2020,0.12610000000
82,Northwest,2025,Northwest,PV_GND,2020,77.61890000000
82,Northwest,2030,Northwest,PV_GND,2020,75.41140000000
82,Northwest,2035,Northwest,PV_GND,2020,75.41140000000
82,Northwest,2040,Northwest,PV_GND,2020,75.34900000000
82,Northwest,2045,Northwest,PV_GND,2020,22.00710000000
82,Northwest,2049,Northwest,PV_GND,2020,4.40140000000
83,Northwest,2025,Northwest,PV_SSG,2020,9.29660000000
