ProcessName,RegionName,Time,Level,cap_par,cap_exp,fix_par,fix_exp,var_par,var_exp,MaxCapacityAddition,MaxCapacityGrowth,TotalCapacityLimit,TechnicalLife,UtilizationFactor,ScalingSize,efficiency,InterestRate,Type,Fuel,EndUse,Agent2,Agent1
lightlorry_hybridpetrol,Northwest,2020,fixed,425.00,1.00,131.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,Northwest,2020,fixed,719.00,1.00,182.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,Northwest,2020,fixed,434.00,1.00,132.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_pluginhybriddiesel,Northwest,2020,fixed,729.00,1.00,172.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_cng,Northwest,2020,fixed,352.00,1.00,115.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,Northwest,2020,fixed,359.00,1.00,116.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,Northwest,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,Northwest,2020,fixed,1330.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,Northwest,2020,fixed,2950.00,1.00,128.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,Northwest,2020,fixed,541.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,Northwest,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,Northwest,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,Northwest,2020,fixed,61.30,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,Northwest,2020,fixed,112.00,1.00,2.89,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
freighttrain_addtrackelec,Northwest,2020,fixed,80.20,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
shipping_heavyoil,Northwest,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,Northwest,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
passengerjet_kerosene,North,2020,fixed,1530.00,1.00,28.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,psg_air,1,0
cars_petrol,North,2020,fixed,1.04,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_lpg,North,2020,fixed,1.17,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,lp_gas,cars,1,0
cars_hybridpetrol,North,2020,fixed,1.39,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_diesel,North,2020,fixed,1.07,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hybriddiesel,North,2020,fixed,1.41,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_pluginhybriddiesel,North,2020,fixed,2.55,1.00,0.19,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hydrogenfc,North,2020,fixed,6.01,1.00,0.40,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_hybridhydrogenfc,North,2020,fixed,5.36,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_pluginhybridhydrogenfc,North,2020,fixed,5.62,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
cars_hybridliquidhydrogen,North,2020,fixed,1.49,1.00,0.14,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_cng,North,2020,fixed,1.15,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,cng,cars,1,0
cars_flexiblefuel,North,2020,fixed,1.05,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_battery,North,2020,fixed,3.61,1.00,0.25,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
bus_diesel,North,2020,fixed,0.22,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybriddiesel,North,2020,fixed,0.60,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_battery,North,2020,fixed,0.71,1.00,0.05,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_cng,North,2020,fixed,0.24,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybridhydrogenfc,North,2020,fixed,1.34,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
passengertrain_diesel,North,2020,fixed,296.00,1.00,3.07,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,psg_rail,1,0
passengertrain_electric,North,2020,fixed,280.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
passengertrain_hydrogenfc,North,2020,fixed,370.00,1.00,7.73,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,psg_rail,1,0
passengertrain_addtrackelec,North,2020,fixed,323.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
freightjet_kerosene,North,2020,fixed,2090.00,1.00,41.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,cargo_air,1,0
lightlorry_diesel,North,2020,fixed,329.00,1.00,114.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_petrol,North,2020,fixed,320.00,1.00,113.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,North,2020,fixed,1640.00,1.00,330.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridliquidhydrogen,North,2020,fixed,457.00,1.00,125.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,North,2020,fixed,425.00,1.00,131.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,North,2020,fixed,719.00,1.00,182.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,North,2020,fixed,434.00,1.00,132.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_pluginhybriddiesel,North,2020,fixed,729.00,1.00,172.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_cng,North,2020,fixed,352.00,1.00,115.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,North,2020,fixed,359.00,1.00,116.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,North,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,North,2020,fixed,1330.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,North,2020,fixed,2950.00,1.00,128.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,North,2020,fixed,541.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,North,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,North,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,North,2020,fixed,61.30,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,North,2020,fixed,112.00,1.00,2.89,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
freighttrain_addtrackelec,North,2020,fixed,80.20,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
shipping_heavyoil,North,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,North,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
passengerjet_kerosene,Northeast,2020,fixed,1530.00,1.00,28.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,psg_air,1,0
cars_petrol,Northeast,2020,fixed,1.04,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_lpg,Northeast,2020,fixed,1.17,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,lp_gas,cars,1,0
cars_hybridpetrol,Northeast,2020,fixed,1.39,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_diesel,Northeast,2020,fixed,1.07,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hybriddiesel,Northeast,2020,fixed,1.41,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_pluginhybriddiesel,Northeast,2020,fixed,2.55,1.00,0.19,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hydrogenfc,Northeast,2020,fixed,6.01,1.00,0.40,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_hybridhydrogenfc,Northeast,2020,fixed,5.36,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_pluginhybridhydrogenfc,Northeast,2020,fixed,5.62,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
cars_hybridliquidhydrogen,Northeast,2020,fixed,1.49,1.00,0.14,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_cng,Northeast,2020,fixed,1.15,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,cng,cars,1,0
cars_flexiblefuel,Northeast,2020,fixed,1.05,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_battery,Northeast,2020,fixed,3.61,1.00,0.25,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
bus_diesel,Northeast,2020,fixed,0.22,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybriddiesel,Northeast,2020,fixed,0.60,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_battery,Northeast,2020,fixed,0.71,1.00,0.05,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_cng,Northeast,2020,fixed,0.24,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybridhydrogenfc,Northeast,2020,fixed,1.34,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
passengertrain_diesel,Northeast,2020,fixed,296.00,1.00,3.07,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,psg_rail,1,0
passengertrain_electric,Northeast,2020,fixed,280.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
passengertrain_hydrogenfc,Northeast,2020,fixed,370.00,1.00,7.73,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,psg_rail,1,0
passengertrain_addtrackelec,Northeast,2020,fixed,323.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
freightjet_kerosene,Northeast,2020,fixed,2090.00,1.00,41.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,cargo_air,1,0
lightlorry_diesel,Northeast,2020,fixed,329.00,1.00,114.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_petrol,Northeast,2020,fixed,320.00,1.00,113.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,Northeast,2020,fixed,1640.00,1.00,330.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridliquidhydrogen,Northeast,2020,fixed,457.00,1.00,125.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,Northeast,2020,fixed,425.00,1.00,131.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,Northeast,2020,fixed,719.00,1.00,182.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,Northeast,2020,fixed,434.00,1.00,132.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_pluginhybriddiesel,Northeast,2020,fixed,729.00,1.00,172.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_cng,Northeast,2020,fixed,352.00,1.00,115.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,Northeast,2020,fixed,359.00,1.00,116.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,Northeast,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,Northeast,2020,fixed,1330.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,Northeast,2020,fixed,2950.00,1.00,128.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,Northeast,2020,fixed,541.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,Northeast,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,Northeast,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,Northeast,2020,fixed,61.30,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,Northeast,2020,fixed,112.00,1.00,2.89,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
freighttrain_addtrackelec,Northeast,2020,fixed,80.20,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
shipping_heavyoil,Northeast,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,Northeast,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
passengerjet_kerosene,BajaCalif,2020,fixed,1530.00,1.00,28.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,psg_air,1,0
cars_petrol,BajaCalif,2020,fixed,1.04,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_lpg,BajaCalif,2020,fixed,1.17,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,lp_gas,cars,1,0
cars_hybridpetrol,BajaCalif,2020,fixed,1.39,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_diesel,BajaCalif,2020,fixed,1.07,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hybriddiesel,BajaCalif,2020,fixed,1.41,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_pluginhybriddiesel,BajaCalif,2020,fixed,2.55,1.00,0.19,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hydrogenfc,BajaCalif,2020,fixed,6.01,1.00,0.40,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_hybridhydrogenfc,BajaCalif,2020,fixed,5.36,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_pluginhybridhydrogenfc,BajaCalif,2020,fixed,5.62,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
cars_hybridliquidhydrogen,BajaCalif,2020,fixed,1.49,1.00,0.14,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_cng,BajaCalif,2020,fixed,1.15,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,cng,cars,1,0
cars_flexiblefuel,BajaCalif,2020,fixed,1.05,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_battery,BajaCalif,2020,fixed,3.61,1.00,0.25,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
bus_diesel,BajaCalif,2020,fixed,0.22,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybriddiesel,BajaCalif,2020,fixed,0.60,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_battery,BajaCalif,2020,fixed,0.71,1.00,0.05,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_cng,BajaCalif,2020,fixed,0.24,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybridhydrogenfc,BajaCalif,2020,fixed,1.34,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
passengertrain_diesel,BajaCalif,2020,fixed,296.00,1.00,3.07,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,psg_rail,1,0
passengertrain_electric,BajaCalif,2020,fixed,280.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
passengertrain_hydrogenfc,BajaCalif,2020,fixed,370.00,1.00,7.73,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,psg_rail,1,0
passengertrain_addtrackelec,BajaCalif,2020,fixed,323.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
freightjet_kerosene,BajaCalif,2020,fixed,2090.00,1.00,41.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,cargo_air,1,0
lightlorry_diesel,BajaCalif,2020,fixed,329.00,1.00,114.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_petrol,BajaCalif,2020,fixed,320.00,1.00,113.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,BajaCalif,2020,fixed,1640.00,1.00,330.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridliquidhydrogen,BajaCalif,2020,fixed,457.00,1.00,125.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,BajaCalif,2020,fixed,425.00,1.00,131.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,BajaCalif,2020,fixed,719.00,1.00,182.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,BajaCalif,2020,fixed,434.00,1.00,132.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_pluginhybriddiesel,BajaCalif,2020,fixed,729.00,1.00,172.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_cng,BajaCalif,2020,fixed,352.00,1.00,115.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,BajaCalif,2020,fixed,359.00,1.00,116.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,BajaCalif,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,BajaCalif,2020,fixed,1330.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,BajaCalif,2020,fixed,2950.00,1.00,128.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,BajaCalif,2020,fixed,541.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,BajaCalif,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,BajaCalif,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,BajaCalif,2020,fixed,61.30,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,BajaCalif,2020,fixed,112.00,1.00,2.89,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
freighttrain_addtrackelec,BajaCalif,2020,fixed,80.20,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
shipping_heavyoil,BajaCalif,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,BajaCalif,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
passengerjet_kerosene,BajaCalifSouth,2020,fixed,1530.00,1.00,28.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,psg_air,1,0
cars_petrol,BajaCalifSouth,2020,fixed,1.04,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_lpg,BajaCalifSouth,2020,fixed,1.17,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,lp_gas,cars,1,0
cars_hybridpetrol,BajaCalifSouth,2020,fixed,1.39,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_diesel,BajaCalifSouth,2020,fixed,1.07,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hybriddiesel,BajaCalifSouth,2020,fixed,1.41,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_pluginhybriddiesel,BajaCalifSouth,2020,fixed,2.55,1.00,0.19,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hydrogenfc,BajaCalifSouth,2020,fixed,6.01,1.00,0.40,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_hybridhydrogenfc,BajaCalifSouth,2020,fixed,5.36,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_pluginhybridhydrogenfc,BajaCalifSouth,2020,fixed,5.62,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
cars_hybridliquidhydrogen,BajaCalifSouth,2020,fixed,1.49,1.00,0.14,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
