ProcessName,RegionName,Time,Level,cap_exp,fix_exp,var_par,var_exp,TechnicalLife,UtilizationFactor,ScalingSize,efficiency,InterestRate,Type,Fuel,EndUse,AgentShare
OIL,BajaCalifSouth,2020,fixed,1,1,0,1,25,0.8,0.00000189,35,0.1,energy,hfo,electricity,1
GEOTH,BajaCalifSouth,2020,fixed,1,1,0,1,25,0.9,0.00000189,35,0.1,energy,geo,electricity,1
HYD,BajaCalifSouth,2020,fixed,1,1,0,1,25,0.9,0.00000189,90,0.1,energy,water,electricity,1
WIND_ON,BajaCalifSouth,2020,fixed,1,1,0,1,25,0.2,0.00000189,100,0.1,energy,wind,electricity,1
WIND_OFF,BajaCalifSouth,2020,fixed,1,1,0,1,25,0.25,0.00000189,100,0.1,energy,wind,electricity,1
PV_GND,BajaCalifSouth,2020,fixed,1,1,0,1,25,0.13,0.00000189,100,0.1,energy,solar,electricity,1
PV_RFT,BajaCalifSouth,2020,fixed,1,1,0,1,25,0.13,0.00000189,100,0.1,energy,solar,electricity,1
NUCL,BajaCalifSouth,2020,fixed,1,1,0,1,25,0.9,0.00000189,100,0.1,energy,uranium,electricity,1
BIO,Peninsular,2020,fixed,1,1,0,1,25,0.5,0.00000189,35,0.1,energy,biomass,electricity,1
BIO_CCS,Peninsular,2020,fixed,1,1,0,1,25,0.5,0.00000189,34,0.1,energy,biomass,electricity,1
COAL,Peninsular,2020,fixed,1,1,0,1,25,0.7,0.00000189,35,0.1,energy,coal,electricity,1
COAL_CCS,Peninsular,2020,fixed,1,1,0,1,25,0.7,0.00000189,34,0.1,energy,coal,electricity,1
GAS_GT,Peninsular,2020,fixed,1,1,0,1,25,0.9,0.00000189,38,0.1,energy,gas,electricity,1
GAS_CC,Peninsular,2020,fixed,1,1,0,1,25,0.9,0.00000189,50,0.1,energy,gas,electricity,1
GAS_CC_CCS,Peninsular,2020,fixed,1,1,0,1,25,0.9,0.00000189,45,0.1,energy,gas,electricity,1
OIL,Peninsular,2020,fixed,1,1,0,1,25,0.8,0.00000189,35,0.1,energy,hfo,electricity,1
GEOTH,Peninsular,2020,fixed,1,1,0,1,25,0.9,0.00000189,35,0.1,energy,geo,electricity,1
HYD,Peninsular,2020,fixed,1,1,0,1,25,0.9,0.00000189,90,0.1,energy,water,electricity,1
WIND_ON,Peninsular,2020,fixed,1,1,0,1,25,0.2,0.00000189,100,0.1,energy,wind,electricity,1
WIND_OFF,Peninsular,2020,fixed,1,1,0,1,25,0.25,0.00000189,100,0.1,energy,wind,electricity,1
PV_GND,Peninsular,2020,fixed,1,1,0,1,25,0.13,0.00000189,100,0.1,energy,solar,electricity,1
PV_RFT,Peninsular,2020,fixed,1,1,0,1,25,0.13,0.00000189,100,0.1,energy,solar,electricity,1
NUCL,Peninsular,2020,fixed,1,1,0,1,25,0.9,0.00000189,100,0.1,energy,uranium,electricity,1
procRefineryOilA,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,oil,diesel,
procGTL,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,diesel,
procCTLwCCS,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procCTL,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procBTL,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBTLwCCS,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procElectrolysis,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,water,hydrogen,
procH2Biomass,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2BiomasswCCS,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2NGwCCS,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2NG,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2CoalwCCS,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procH2Coal,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procEthanolStarchCrops,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolSugarCrops,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomass,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomasswCCS,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procMethanolBiomass,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procMethanolBiomasswCCS,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procBiogasBiomass,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biogas,
procBiogasLandfill,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,msw,biogas,
procBiosyngasBiomass,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biosyngas,
procPyrolysisUpgradeBiomass,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBiodieselOil,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biodiesel,
procBiodieselAlgae,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,algae,biodiesel,
procRefineryOilA,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,oil,diesel,
procGTL,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,diesel,
procCTLwCCS,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procCTL,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procBTL,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBTLwCCS,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procElectrolysis,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,water,hydrogen,
procH2Biomass,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2BiomasswCCS,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2NGwCCS,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2NG,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2CoalwCCS,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procH2Coal,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procEthanolStarchCrops,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolSugarCrops,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomass,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomasswCCS,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procMethanolBiomass,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procMethanolBiomasswCCS,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procBiogasBiomass,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biogas,
procBiogasLandfill,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,msw,biogas,
procBiosyngasBiomass,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biosyngas,
procPyrolysisUpgradeBiomass,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBiodieselOil,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biodiesel,
procBiodieselAlgae,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,algae,biodiesel,
procRefineryOilA,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,oil,diesel,
procGTL,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,diesel,
procCTLwCCS,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procCTL,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procBTL,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBTLwCCS,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procElectrolysis,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,water,hydrogen,
procH2Biomass,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2BiomasswCCS,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2NGwCCS,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2NG,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2CoalwCCS,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procH2Coal,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procEthanolStarchCrops,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolSugarCrops,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomass,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomasswCCS,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procMethanolBiomass,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procMethanolBiomasswCCS,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procBiogasBiomass,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biogas,
procBiogasLandfill,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,msw,biogas,
procBiosyngasBiomass,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biosyngas,
procPyrolysisUpgradeBiomass,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBiodieselOil,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biodiesel,
procBiodieselAlgae,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,algae,biodiesel,
procRefineryOilA,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,oil,diesel,
procGTL,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,diesel,
procCTLwCCS,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procCTL,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procBTL,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBTLwCCS,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procElectrolysis,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,water,hydrogen,
procH2Biomass,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2BiomasswCCS,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2NGwCCS,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2NG,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2CoalwCCS,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procH2Coal,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procEthanolStarchCrops,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolSugarCrops,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomass,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomasswCCS,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procMethanolBiomass,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procMethanolBiomasswCCS,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procBiogasBiomass,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biogas,
procBiogasLandfill,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,msw,biogas,
procBiosyngasBiomass,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biosyngas,
procPyrolysisUpgradeBiomass,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBiodieselOil,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biodiesel,
procBiodieselAlgae,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,algae,biodiesel,
procRefineryOilA,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,oil,diesel,
procGTL,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,diesel,
procCTLwCCS,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procCTL,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procBTL,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBTLwCCS,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procElectrolysis,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,water,hydrogen,
procH2Biomass,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2BiomasswCCS,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2NGwCCS,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2NG,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2CoalwCCS,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procH2Coal,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procEthanolStarchCrops,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolSugarCrops,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomass,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomasswCCS,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procMethanolBiomass,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procMethanolBiomasswCCS,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procBiogasBiomass,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biogas,
procBiogasLandfill,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,msw,biogas,
procBiosyngasBiomass,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biosyngas,
procPyrolysisUpgradeBiomass,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBiodieselOil,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biodiesel,
procBiodieselAlgae,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,algae,biodiesel,
procRefineryOilA,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,oil,diesel,
procGTL,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,diesel,
procCTLwCCS,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procCTL,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procBTL,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBTLwCCS,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procElectrolysis,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,water,hydrogen,
procH2Biomass,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2BiomasswCCS,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2NGwCCS,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2NG,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2CoalwCCS,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procH2Coal,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procEthanolStarchCrops,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolSugarCrops,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomass,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomasswCCS,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procMethanolBiomass,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procMethanolBiomasswCCS,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procBiogasBiomass,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biogas,
procBiogasLandfill,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,msw,biogas,
procBiosyngasBiomass,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biosyngas,
procPyrolysisUpgradeBiomass,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBiodieselOil,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biodiesel,
procBiodieselAlgae,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,algae,biodiesel,
procRefineryOilA,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,oil,diesel,
procGTL,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,diesel,
procCTLwCCS,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procCTL,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procBTL,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBTLwCCS,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procElectrolysis,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,water,hydrogen,
procH2Biomass,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2BiomasswCCS,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2NGwCCS,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2NG,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2CoalwCCS,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procH2Coal,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procEthanolStarchCrops,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolSugarCrops,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomass,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomasswCCS,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procMethanolBiomass,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procMethanolBiomasswCCS,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procBiogasBiomass,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biogas,
procBiogasLandfill,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,msw,biogas,
procBiosyngasBiomass,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biosyngas,
procPyrolysisUpgradeBiomass,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBiodieselOil,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biodiesel,
procBiodieselAlgae,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,algae,biodiesel,
procRefineryOilA,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,oil,diesel,
procGTL,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,diesel,
procCTLwCCS,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procCTL,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procBTL,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBTLwCCS,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procElectrolysis,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,water,hydrogen,
procH2Biomass,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2BiomasswCCS,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2NGwCCS,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2NG,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2CoalwCCS,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procH2Coal,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procEthanolStarchCrops,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolSugarCrops,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomass,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomasswCCS,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procMethanolBiomass,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procMethanolBiomasswCCS,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procBiogasBiomass,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biogas,
procBiogasLandfill,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,msw,biogas,
procBiosyngasBiomass,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biosyngas,
procPyrolysisUpgradeBiomass,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBiodieselOil,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biodiesel,
procBiodieselAlgae,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,algae,biodiesel,
procRefineryOilA,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,oil,diesel,
procGTL,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,diesel,
procCTLwCCS,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procCTL,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,diesel,
procBTL,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBTLwCCS,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procElectrolysis,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,water,hydrogen,
procH2Biomass,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2BiomasswCCS,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,hydrogen,
procH2NGwCCS,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2NG,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,gas,hydrogen,
procH2CoalwCCS,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procH2Coal,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,coal,hydrogen,
procEthanolStarchCrops,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolSugarCrops,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomass,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procEthanolBiomasswCCS,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,bioethanol,
procMethanolBiomass,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procMethanolBiomasswCCS,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,methanol,
procBiogasBiomass,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biogas,
procBiogasLandfill,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,msw,biogas,
procBiosyngasBiomass,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biosyngas,
procPyrolysisUpgradeBiomass,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,diesel,
procBiodieselOil,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,encrops,biodiesel,
procBiodieselAlgae,Peninsular,2020,fixed,0,0,0,0,0,0,0,0,0,energy,algae,biodiesel,
e_tec,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec2,Central,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec2,Eastern,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec2,Western,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec2,Northwest,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec2,North,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec2,Northeast,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec2,BajaCalif,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
e_tec,BajaCalifSouth,2020,fixed,0,0,0,0,0,0,0,0,0,energy,electricity,appl,
