ProcessName,RegionName,Time,StdUnitCapacity,TechnicalLife,GrossEfficiency,OwnUseRate,Availability,MinLoadRate,CCSCaptureRate,DayStorageOutput,CAPEX,OPEX,DiscountRate,RunningCost
GAS_CC,MEX,2075,3000,35,63,7,95,0,0,0,766.4086007,19.16021502,5,0.001
GAS_CC,MEX,2080,3000,35,63,7,95,0,0,0,766.4086007,19.16021502,5,0.001
GAS_CC,MEX,2085,3000,35,63,7,95,0,0,0,766.4086007,19.16021502,5,0.001
GAS_CC,MEX,2090,3000,35,63,7,95,0,0,0,766.4086007,19.16021502,5,0.001
GAS_CC,MEX,2095,3000,35,63,7,95,0,0,0,766.4086007,19.16021502,5,0.001
GAS_CC,MEX,2100,3000,35,63,7,95,0,0,0,766.4086007,19.16021502,5,0.001
CCS_NGCC_POS,MEX,2010,3000,35,49,7,95,0,85,0,1379.535481,34.48838703,5,0.001
CCS_NGCC_POS,MEX,2015,3000,35,49,7,95,0,85,0,1379.535481,34.48838703,5,0.001
CCS_NGCC_POS,MEX,2020,3000,35,50.66666667,7,95,0,85,0,1328.441575,33.21103936,5,0.001
CCS_NGCC_POS,MEX,2025,3000,35,52.33333333,7,95,0,85,0,1277.347668,31.93369169,5,0.001
CCS_NGCC_POS,MEX,2030,3000,35,54,7,95,0,85,0,1226.253761,30.65634403,5,0.001
CCS_NGCC_POS,MEX,2035,3000,35,54.5,7,95,0,85,0,1207.093546,30.17733865,5,0.001
CCS_NGCC_POS,MEX,2040,3000,35,55,7,95,0,85,0,1187.933331,29.69833328,5,0.001
CCS_NGCC_POS,MEX,2045,3000,35,55.5,7,95,0,85,0,1168.773116,29.2193279,5,0.001
CCS_NGCC_POS,MEX,2050,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2055,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2060,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2065,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2070,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2075,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2080,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2085,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2090,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2095,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_POS,MEX,2100,3000,35,56,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_OXY,MEX,2010,3000,35,47,7,95,0,85,0,1264.574191,31.61435478,5,0.001
CCS_NGCC_OXY,MEX,2015,3000,35,47,7,95,0,85,0,1264.574191,31.61435478,5,0.001
CCS_NGCC_OXY,MEX,2020,3000,35,48.66666667,7,95,0,85,0,1239.027238,30.97568094,5,0.001
CCS_NGCC_OXY,MEX,2025,3000,35,50.33333333,7,95,0,85,0,1213.480284,30.33700711,5,0.001
CCS_NGCC_OXY,MEX,2030,3000,35,52,7,95,0,85,0,1187.933331,29.69833328,5,0.001
CCS_NGCC_OXY,MEX,2035,3000,35,52.75,7,95,0,85,0,1149.612901,28.74032253,5,0.001
CCS_NGCC_OXY,MEX,2040,3000,35,53.5,7,95,0,85,0,1111.292471,27.78231177,5,0.001
CCS_NGCC_OXY,MEX,2045,3000,35,54.25,7,95,0,85,0,1072.972041,26.82430102,5,0.001
CCS_NGCC_OXY,MEX,2050,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2055,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2060,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2065,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2070,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2075,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2080,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2085,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2090,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2095,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
CCS_NGCC_OXY,MEX,2100,3000,35,55,7,95,0,85,0,1034.651611,25.86629027,5,0.001
OIL_ST,MEX,2010,3000,30,38,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2015,3000,30,38,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2020,3000,30,38.66666667,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2025,3000,30,39.33333333,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2030,3000,30,40,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2035,3000,30,40.5,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2040,3000,30,41,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2045,3000,30,41.5,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2050,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2055,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2060,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2065,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2070,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2075,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2080,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2085,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2090,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2095,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
OIL_ST,MEX,2100,3000,30,42,7,95,0,0,0,1396.300669,33.51121606,5,0.001
NUK_LWR,MEX,2010,3000,60,36,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2015,3000,60,36,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2020,3000,60,36.33333333,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2025,3000,60,36.66666667,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2030,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2035,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2040,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2045,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2050,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2055,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2060,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2065,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2070,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2075,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2080,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2085,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2090,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2095,3000,60,37,6,95,60,0,0,5000,100,5,0.001
NUK_LWR,MEX,2100,3000,60,37,6,95,60,0,0,5000,100,5,0.001
BIO_BIO,MEX,2010,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2015,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2020,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2025,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2030,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2035,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2040,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2045,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2050,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2055,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2060,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2065,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2070,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2075,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2080,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2085,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2090,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2095,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
BIO_BIO,MEX,2100,3000,40,30,7,95,0,0,0,3067.010125,46.00515188,5,0.001
CCS_IGCC_BIO,MEX,2010,3000,40,28,7,95,0,85,0,4935.180737,74.02771106,5,0.001
CCS_IGCC_BIO,MEX,2015,3000,40,28,7,95,0,85,0,4935.180737,74.02771106,5,0.001
CCS_IGCC_BIO,MEX,2020,3000,40,30.33333333,7,95,0,85,0,4762.016501,71.43024751,5,0.001
CCS_IGCC_BIO,MEX,2025,3000,40,32.66666667,7,95,0,85,0,4588.852264,68.83278397,5,0.001
CCS_IGCC_BIO,MEX,2030,3000,40,35,7,95,0,85,0,4415.688028,66.23532042,5,0.001
CCS_IGCC_BIO,MEX,2035,3000,40,37,7,95,0,85,0,4253.346556,63.80019835,5,0.001
CCS_IGCC_BIO,MEX,2040,3000,40,39,7,95,0,85,0,4091.005085,61.36507627,5,0.001
CCS_IGCC_BIO,MEX,2045,3000,40,41,7,95,0,85,0,3928.663613,58.9299542,5,0.001
CCS_IGCC_BIO,MEX,2050,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2055,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2060,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2065,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2070,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2075,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2080,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2085,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2090,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2095,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
CCS_IGCC_BIO,MEX,2100,3000,40,43,7,95,0,85,0,3766.322142,56.49483212,5,0.001
REW_GEO,MEX,2010,1000,35,10,6,95,0,0,0,8284.945083,165.6989017,5,0.001
REW_GEO,MEX,2015,1000,35,10,6,95,0,0,0,8284.945083,165.6989017,5,0.001
REW_GEO,MEX,2020,1000,35,10,6,95,0,0,0,8284.945083,165.6989017,5,0.001
REW_GEO,MEX,2025,1000,35,10,6,95,0,0,0,8119.246182,162.3849236,5,0.001
REW_GEO,MEX,2030,1000,35,10,6,95,0,0,0,7953.54728,159.0709456,5,0.001
REW_GEO,MEX,2035,1000,35,10,6,95,0,0,0,7125.052772,142.5010554,5,0.001
REW_GEO,MEX,2040,1000,35,10,6,95,0,0,0,6296.558263,125.9311653,5,0.001
REW_GEO,MEX,2045,1000,35,10,6,95,0,0,0,5799.461558,115.9892312,5,0.001
REW_GEO,MEX,2050,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2055,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2060,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2065,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2070,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2075,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2080,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2085,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2090,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2095,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_GEO,MEX,2100,1000,35,10,6,95,0,0,0,5302.364853,106.0472971,5,0.001
REW_HYD_LG,MEX,2010,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2015,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2020,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2025,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2030,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2035,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2040,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2045,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2050,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2055,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2060,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2065,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2070,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2075,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2080,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2085,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2090,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2095,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_LG,MEX,2100,1000,60,100,1,95,0,0,0,1588.38682,31.7677364,5,0.001
REW_HYD_SM,MEX,2010,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2015,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2020,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2025,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2030,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2035,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2040,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2045,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2050,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2055,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2060,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2065,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2070,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2075,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2080,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2085,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2090,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2095,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_HYD_SM,MEX,2100,1000,60,100,1,95,0,0,0,3176.77364,63.5354728,5,0.001
REW_WND_ON,MEX,2010,1000,25,100,0,95,0,0,0,1620.138417,24.30207625,5,0.001
REW_WND_ON,MEX,2015,1000,25,100,0,95,0,0,0,1474.325959,22.11488939,5,0.001
REW_WND_ON,MEX,2020,1000,25,100,0,95,0,0,0,1409.520423,21.14280634,5,0.001
REW_WND_ON,MEX,2025,1000,25,100,0,95,0,0,0,1369.016962,20.53525444,5,0.001
REW_WND_ON,MEX,2030,1000,25,100,0,95,0,0,0,1328.513502,19.92770253,5,0.001
REW_WND_ON,MEX,2035,1000,25,100,0,95,0,0,0,1312.312118,19.68468177,5,0.001
REW_WND_ON,MEX,2040,1000,25,100,0,95,0,0,0,1296.110734,19.441661,5,0.001
REW_WND_ON,MEX,2045,1000,25,100,0,95,0,0,0,1279.909349,19.19864024,5,0.001
REW_WND_ON,MEX,2050,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2055,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2060,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2065,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2070,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2075,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2080,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2085,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2090,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2095,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_ON,MEX,2100,1000,25,100,0,95,0,0,0,1263.707965,18.95561948,5,0.001
REW_WND_OFF,MEX,2010,1000,25,100,0,95,0,0,0,4191.290115,125.7387035,5,0.001
REW_WND_OFF,MEX,2015,1000,25,100,0,95,0,0,0,3520.683697,105.6205109,5,0.001
REW_WND_OFF,MEX,2020,1000,25,100,0,95,0,0,0,3227.293389,96.81880166,5,0.001
REW_WND_OFF,MEX,2025,1000,25,100,0,95,0,0,0,2912.94663,87.3883989,5,0.001
REW_WND_OFF,MEX,2030,1000,25,100,0,95,0,0,0,2598.599871,77.95799614,5,0.001
REW_WND_OFF,MEX,2035,1000,25,100,0,95,0,0,0,2493.817618,74.81452855,5,0.001
REW_WND_OFF,MEX,2040,1000,25,100,0,95,0,0,0,2389.035366,71.67106097,5,0.001
REW_WND_OFF,MEX,2045,1000,25,100,0,95,0,0,0,2326.166014,69.78498042,5,0.001
REW_WND_OFF,MEX,2050,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2055,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2060,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2065,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2070,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2075,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2080,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2085,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2090,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2095,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_WND_OFF,MEX,2100,1000,25,100,0,95,0,0,0,2263.296662,67.89889986,5,0.001
REW_PV_GND,MEX,2010,1000,20,100,6,95,0,0,0,2018.467586,20.18467586,5,0.001
REW_PV_GND,MEX,2015,1000,20,100,6,95,0,0,0,1935.858913,19.35858913,5,0.001
REW_PV_GND,MEX,2020,1000,20,100,6,95,0,0,0,1567.859822,15.67859822,5,0.001
REW_PV_GND,MEX,2025,1000,20,100,6,95,0,0,0,1374.235432,13.74235432,5,0.001
REW_PV_GND,MEX,2030,1000,20,100,6,95,0,0,0,1180.611041,11.80611041,5,0.001
REW_PV_GND,MEX,2035,1000,20,100,6,95,0,0,0,1028.75848,10.2875848,5,0.001
REW_PV_GND,MEX,2040,1000,20,100,6,95,0,0,0,876.9059181,8.769059181,5,0.001
REW_PV_GND,MEX,2045,1000,20,100,6,95,0,0,0,816.3518905,8.163518905,5,0.001
REW_PV_GND,MEX,2050,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2055,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2060,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2065,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2070,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2075,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2080,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2085,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2090,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2095,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_GND,MEX,2100,1000,20,100,6,95,0,0,0,755.797863,7.55797863,5,0.001
REW_PV_RFT,MEX,2010,1000,20,100,6,95,0,0,0,4171.499678,41.71499678,5,0.001
REW_PV_RFT,MEX,2015,1000,20,100,6,95,0,0,0,3959.568315,39.59568315,5,0.001
REW_PV_RFT,MEX,2020,1000,20,100,6,95,0,0,0,3096.019934,30.96019934,5,0.001
REW_PV_RFT,MEX,2025,1000,20,100,6,95,0,0,0,2654.656088,26.54656088,5,0.001
REW_PV_RFT,MEX,2030,1000,20,100,6,95,0,0,0,2213.292243,22.13292243,5,0.001
REW_PV_RFT,MEX,2035,1000,20,100,6,95,0,0,0,1889.161923,18.89161923,5,0.001
REW_PV_RFT,MEX,2040,1000,20,100,6,95,0,0,0,1565.031603,15.65031603,5,0.001
REW_PV_RFT,MEX,2045,1000,20,100,6,95,0,0,0,1439.886613,14.39886613,5,0.001
REW_PV_RFT,MEX,2050,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2055,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2060,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2065,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2070,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2075,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2080,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2085,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2090,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2095,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_PV_RFT,MEX,2100,1000,20,100,6,95,0,0,0,1314.741623,13.14741623,5,0.001
REW_CSP_NST,MEX,2010,1000,40,100,0,95,0,0,0,4934.031878,49.34031878,5,0.001
REW_CSP_NST,MEX,2015,1000,40,100,0,95,0,0,0,4588.649646,45.88649646,5,0.001
REW_CSP_NST,MEX,2020,1000,40,100,0,95,0,0,0,3651.183589,36.51183589,5,0.001
REW_CSP_NST,MEX,2025,1000,40,100,0,95,0,0,0,3182.450561,31.82450561,5,0.001
REW_CSP_NST,MEX,2030,1000,40,100,0,95,0,0,0,2713.717533,27.13717533,5,0.001
REW_CSP_NST,MEX,2035,1000,40,100,0,95,0,0,0,2565.696576,25.65696576,5,0.001
REW_CSP_NST,MEX,2040,1000,40,100,0,95,0,0,0,2417.67562,24.1767562,5,0.001
REW_CSP_NST,MEX,2045,1000,40,100,0,95,0,0,0,2318.994982,23.18994982,5,0.001
REW_CSP_NST,MEX,2050,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
REW_CSP_NST,MEX,2055,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
REW_CSP_NST,MEX,2060,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
REW_CSP_NST,MEX,2065,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
REW_CSP_NST,MEX,2070,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
REW_CSP_NST,MEX,2075,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
REW_CSP_NST,MEX,2080,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
REW_CSP_NST,MEX,2085,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
REW_CSP_NST,MEX,2090,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
