dst_region,asset,year,region,technology,installed,capacity
Peninsular,20,2069,Central,CSP,2025,2508.18000000000
Peninsular,46,2040,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2045,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2049,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2050,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2054,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2055,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2059,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2060,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2064,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2065,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,46,2069,Northeast,GAS_CC_CCS,2030,7756.34330000000
Peninsular,58,2040,Peninsular,BIO,2020,2.13810000000
Peninsular,59,2040,Peninsular,CC_GAS,2020,1.94890000000
Peninsular,59,2045,Peninsular,CC_GAS,2020,1.94890000000
Peninsular,59,2049,Peninsular,CC_GAS,2020,0.38980000000
Peninsular,60,2040,Peninsular,OC_GAS,2020,3.08610000000
Peninsular,61,2040,Peninsular,OC_OIL,2020,1.19840000000
Peninsular,62,2040,Peninsular,ON_WIND,2020,15.54090000000
Peninsular,62,2045,Peninsular,ON_WIND,2020,5.82790000000
Peninsular,62,2049,Peninsular,ON_WIND,2020,1.16560000000
Peninsular,63,2040,Peninsular,PV_GND,2020,3.41980000000
Peninsular,64,2040,Peninsular,PV_SSG,2020,8.48610000000
Peninsular,64,2045,Peninsular,PV_SSG,2020,3.20250000000
Peninsular,64,2049,Peninsular,PV_SSG,2020,0.64050000000
