ProcessName,RegionName,Time,Level,electricity,oil,gas,geo,heat,hydrogen,wind,lignite,biomass,water,uranium,solar,coal,diesel,biodiesel,ethanol,steel,cement,chemicals,minerals,paper,glass,sugar,beer,vehicles,construction,beverages,rubber,fertilizers,tobaco,other_ind,cars,buses,psg_rail,psg_air,psg_mar,lorries,cargo_rail,cargo_air,cargo_mar,light,heating,cool,hwater,cook,appl,fruits,vegt,livestock,milk,other_agr,seeds,plants,CO2f,dry_gas,lp_gas,gasoline,kerosene,fuel_oil,asphalt,lubricant,diesel_oil,coke,other_ref,biogas,bioethanol,hydro,tidal,wave,methanol,sfuel,pcoal,naphtha,keroj,hfo,ngl,msw,hardcoal,encrops,agrires,algae
agrModernCropping_plants,Northeast,2020,fixed,0.062947248,0,0,0,0,0,0,0,0,0.080758147,0,0,0,0.151845265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002747352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007008925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_meat,Northeast,2020,fixed,0.234343483,0,0,0,0,0,0,0,0,0.300650878,0,0,0,0.565297917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026093214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_milk,Northeast,2020,fixed,0.093737393,0,0,0,0,0,0,0,0,0.120260351,0,0,0,0.226119167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010437286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_other,Northeast,2020,fixed,0.14060609,0,0,0,0,0,0,0,0,0.180390527,0,0,0,0.33917875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015655928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_fruits,BajaCalif,2020,fixed,7.32E-05,0,0,0,0,0,0,0,0,9.39E-05,0,0,0,0.000176634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_fruits,BajaCalif,2020,fixed,0.000234758,0,0,0,0,0,0,0,0,0.000301183,0,0,0,0.000566298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_vegt,BajaCalif,2020,fixed,7.32E-05,0,0,0,0,0,0,0,0,9.39E-05,0,0,0,0.000176634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_vegt,BajaCalif,2020,fixed,0.000234758,0,0,0,0,0,0,0,0,0.000301183,0,0,0,0.000566298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_seeds,BajaCalif,2020,fixed,3.66E-05,0,0,0,0,0,0,0,0,4.70E-05,0,0,0,8.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_seeds,BajaCalif,2020,fixed,0.000117379,0,0,0,0,0,0,0,0,0.000150591,0,0,0,0.000283149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_plants,BajaCalif,2020,fixed,6.10E-05,0,0,0,0,0,0,0,0,7.83E-05,0,0,0,0.000147195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_plants,BajaCalif,2020,fixed,0.000195632,0,0,0,0,0,0,0,0,0.000250985,0,0,0,0.000471915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_meat,BajaCalif,2020,fixed,0.119107961,0,0,0,0,0,0,0,0,0.15280951,0,0,0,0.287319627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013262197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_milk,BajaCalif,2020,fixed,0.047643184,0,0,0,0,0,0,0,0,0.061123804,0,0,0,0.114927851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005304879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_other,BajaCalif,2020,fixed,0.071464777,0,0,0,0,0,0,0,0,0.091685706,0,0,0,0.172391776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007957318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_fruits,BajaCalifSouth,2020,fixed,6.36E-05,0,0,0,0,0,0,0,0,8.16E-05,0,0,0,0.000153478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_fruits,BajaCalifSouth,2020,fixed,0.000203982,0,0,0,0,0,0,0,0,0.000261699,0,0,0,0.000492059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_vegt,BajaCalifSouth,2020,fixed,6.36E-05,0,0,0,0,0,0,0,0,8.16E-05,0,0,0,0.000153478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_vegt,BajaCalifSouth,2020,fixed,0.000203982,0,0,0,0,0,0,0,0,0.000261699,0,0,0,0.000492059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_seeds,BajaCalifSouth,2020,fixed,3.18E-05,0,0,0,0,0,0,0,0,4.08E-05,0,0,0,7.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_seeds,BajaCalifSouth,2020,fixed,0.000101991,0,0,0,0,0,0,0,0,0.000130849,0,0,0,0.000246029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_plants,BajaCalifSouth,2020,fixed,5.30E-05,0,0,0,0,0,0,0,0,6.80E-05,0,0,0,0.000127898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_plants,BajaCalifSouth,2020,fixed,0.000169985,0,0,0,0,0,0,0,0,0.000218082,0,0,0,0.000410049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_meat,BajaCalifSouth,2020,fixed,0.00853597,0,0,0,0,0,0,0,0,0.01095122,0,0,0,0.020590998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000950446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_milk,BajaCalifSouth,2020,fixed,0.003414388,0,0,0,0,0,0,0,0,0.004380488,0,0,0,0.008236399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_other,BajaCalifSouth,2020,fixed,0.005121582,0,0,0,0,0,0,0,0,0.006570732,0,0,0,0.012354599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000570268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_fruits,Peninsular,2020,fixed,0.00758814,0,0,0,0,0,0,0,0,0.009735201,0,0,0,0.018304583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_fruits,Peninsular,2020,fixed,0.024327998,0,0,0,0,0,0,0,0,0.031211595,0,0,0,0.058685509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001061803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002708826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_vegt,Peninsular,2020,fixed,0.00758814,0,0,0,0,0,0,0,0,0.009735201,0,0,0,0.018304583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_vegt,Peninsular,2020,fixed,0.024327998,0,0,0,0,0,0,0,0,0.031211595,0,0,0,0.058685509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001061803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002708826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_seeds,Peninsular,2020,fixed,0.00379407,0,0,0,0,0,0,0,0,0.004867601,0,0,0,0.009152291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_seeds,Peninsular,2020,fixed,0.012163999,0,0,0,0,0,0,0,0,0.015605798,0,0,0,0.029342754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001354413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrTraditionalCropping_plants,Peninsular,2020,fixed,0.00632345,0,0,0,0,0,0,0,0,0.008112668,0,0,0,0.015253819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrModernCropping_plants,Peninsular,2020,fixed,0.020273332,0,0,0,0,0,0,0,0,0.026009663,0,0,0,0.048904591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002257355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_meat,Peninsular,2020,fixed,0.444962228,0,0,0,0,0,0,0,0,0.570864111,0,0,0,1.073365543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049544772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_milk,Peninsular,2020,fixed,0.177984891,0,0,0,0,0,0,0,0,0.228345644,0,0,0,0.429346217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019817909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
livestock_other,Peninsular,2020,fixed,0.266977337,0,0,0,0,0,0,0,0,0.342518467,0,0,0,0.644019326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029726863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
