ProcessName,RegionName,Time,Central,Eastern,Western,Northwest,North,Northeast,BajaCalif,BajaCalifSouth,Peninsular
Unit,-,Year,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y
GAS_CC_CCS,North,2030,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Northeast,2030,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalif,2030,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalifSouth,2030,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Peninsular,2030,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Central,2035,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Eastern,2035,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Western,2035,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Northwest,2035,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,North,2035,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Northeast,2035,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalif,2035,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalifSouth,2035,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Peninsular,2035,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Central,2040,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Eastern,2040,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Western,2040,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Northwest,2040,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,North,2040,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Northeast,2040,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalif,2040,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalifSouth,2040,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Peninsular,2040,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Central,2045,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Eastern,2045,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Western,2045,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Northwest,2045,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,North,2045,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Northeast,2045,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalif,2045,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalifSouth,2045,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Peninsular,2045,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Central,2050,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Eastern,2050,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Western,2050,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Northwest,2050,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,North,2050,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Northeast,2050,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalif,2050,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,BajaCalifSouth,2050,0,0,0,0,0,0,0,0,0
GAS_CC_CCS,Peninsular,2050,0,0,0,0,0,0,0,0,0
OIL,Central,2020,4.351968,0,0,0,0,0,0,0,0
OIL,Eastern,2020,0,9.208512,0,0,0,0,0,0,0
OIL,Western,2020,0,0,26.048736,0,0,0,0,0,0
OIL,Northwest,2020,0,0,0,1.766016,0,0,0,0,0
OIL,North,2020,0,0,0,0,3.62664,0,0,0,0
OIL,Northeast,2020,0,0,0,0,0,7.064064,0,0,0
OIL,BajaCalif,2020,0,0,0,0,0,0,0.063072,0,0
OIL,BajaCalifSouth,2020,0,0,0,0,0,0,0,14.9796,0
OIL,Peninsular,2020,0,0,0,0,0,0,0,0,0.504576
OIL,Central,2025,3.263976,0,0,0,0,0,0,0,0
OIL,Eastern,2025,0,6.906384,0,0,0,0,0,0,0
OIL,Western,2025,0,0,19.536552,0,0,0,0,0,0
OIL,Northwest,2025,0,0,0,1.324512,0,0,0,0,0
OIL,North,2025,0,0,0,0,2.71998,0,0,0,0
OIL,Northeast,2025,0,0,0,0,0,5.298048,0,0,0
OIL,BajaCalif,2025,0,0,0,0,0,0,0.047304,0,0
OIL,BajaCalifSouth,2025,0,0,0,0,0,0,0,11.2347,0
OIL,Peninsular,2025,0,0,0,0,0,0,0,0,0.378432
OIL,Central,2030,2.447982,0,0,0,0,0,0,0,0
OIL,Eastern,2030,0,5.179788,0,0,0,0,0,0,0
OIL,Western,2030,0,0,14.652414,0,0,0,0,0,0
OIL,Northwest,2030,0,0,0,0.993384,0,0,0,0,0
OIL,North,2030,0,0,0,0,2.039985,0,0,0,0
OIL,Northeast,2030,0,0,0,0,0,3.973536,0,0,0
OIL,BajaCalif,2030,0,0,0,0,0,0,0.035478,0,0
OIL,BajaCalifSouth,2030,0,0,0,0,0,0,0,8.426025,0
OIL,Peninsular,2030,0,0,0,0,0,0,0,0,0.283824
OIL,Central,2035,1.8359865,0,0,0,0,0,0,0,0
OIL,Eastern,2035,0,3.884841,0,0,0,0,0,0,0
OIL,Western,2035,0,0,10.9893105,0,0,0,0,0,0
OIL,Northwest,2035,0,0,0,0.745038,0,0,0,0,0
OIL,North,2035,0,0,0,0,1.52998875,0,0,0,0
OIL,Northeast,2035,0,0,0,0,0,2.980152,0,0,0
OIL,BajaCalif,2035,0,0,0,0,0,0,0.0266085,0,0
OIL,BajaCalifSouth,2035,0,0,0,0,0,0,0,6.31951875,0
OIL,Peninsular,2035,0,0,0,0,0,0,0,0,0.212868
OIL,Central,2040,1.376989875,0,0,0,0,0,0,0,0
OIL,Eastern,2040,0,2.91363075,0,0,0,0,0,0,0
OIL,Western,2040,0,0,8.241982875,0,0,0,0,0,0
OIL,Northwest,2040,0,0,0,0.5587785,0,0,0,0,0
OIL,North,2040,0,0,0,0,1.147491563,0,0,0,0
OIL,Northeast,2040,0,0,0,0,0,2.235114,0,0,0
OIL,BajaCalif,2040,0,0,0,0,0,0,0.019956375,0,0
OIL,BajaCalifSouth,2040,0,0,0,0,0,0,0,4.739639063,0
OIL,Peninsular,2040,0,0,0,0,0,0,0,0,0.159651
OIL,Central,2045,1.032742406,0,0,0,0,0,0,0,0
OIL,Eastern,2045,0,2.185223063,0,0,0,0,0,0,0
OIL,Western,2045,0,0,6.181487156,0,0,0,0,0,0
OIL,Northwest,2045,0,0,0,0.419083875,0,0,0,0,0
OIL,North,2045,0,0,0,0,0.860618672,0,0,0,0
OIL,Northeast,2045,0,0,0,0,0,1.6763355,0,0,0
OIL,BajaCalif,2045,0,0,0,0,0,0,0.014967281,0,0
OIL,BajaCalifSouth,2045,0,0,0,0,0,0,0,3.554729297,0
OIL,Peninsular,2045,0,0,0,0,0,0,0,0,0.11973825
OIL,Central,2050,0.774556805,0,0,0,0,0,0,0,0
OIL,Eastern,2050,0,1.638917297,0,0,0,0,0,0,0
OIL,Western,2050,0,0,4.636115367,0,0,0,0,0,0
OIL,Northwest,2050,0,0,0,0.314312906,0,0,0,0,0
OIL,North,2050,0,0,0,0,0.645464004,0,0,0,0
OIL,Northeast,2050,0,0,0,0,0,1.257251625,0,0,0
OIL,BajaCalif,2050,0,0,0,0,0,0,0.011225461,0,0
OIL,BajaCalifSouth,2050,0,0,0,0,0,0,0,2.666046973,0
OIL,Peninsular,2050,0,0,0,0,0,0,0,0,0.089803688
GEOTH,Central,2020,0,0,0,0,0,0,0,0,0
GEOTH,Eastern,2020,0.0001,0,0,0,0,0,0,0,0
GEOTH,Western,2020,0,0,9.93384,0,0,0,0,0,0
GEOTH,Northwest,2020,0,0,0,0,0,0,0,0,0
GEOTH,North,2020,0,0,0,0,0,0,0,0,0
GEOTH,Northeast,2020,0,0,0,0,0,0,0,0,0
GEOTH,BajaCalif,2020,0,0,0,0,0,0,17.02944,0,0
GEOTH,BajaCalifSouth,2020,0,0,0,0,0,0,0,0,0
GEOTH,Peninsular,2020,0,0,0,0,0,0,0,0,0
GEOTH,Central,2025,0,0,0,0,0,0,0,0,0
GEOTH,Eastern,2025,0.000075,0,0,0,0,0,0,0,0
GEOTH,Western,2025,0,0,7.45038,0,0,0,0,0,0
GEOTH,Northwest,2025,0,0,0,0,0,0,0,0,0
GEOTH,North,2025,0,0,0,0,0,0,0,0,0
GEOTH,Northeast,2025,0,0,0,0,0,0,0,0,0
GEOTH,BajaCalif,2025,0,0,0,0,0,0,12.77208,0,0
GEOTH,BajaCalifSouth,2025,0,0,0,0,0,0,0,0,0
GEOTH,Peninsular,2025,0,0,0,0,0,0,0,0,0
GEOTH,Central,2030,0,0,0,0,0,0,0,0,0
GEOTH,Eastern,2030,0.00005625,0,0,0,0,0,0,0,0
GEOTH,Western,2030,0,0,5.587785,0,0,0,0,0,0
GEOTH,Northwest,2030,0,0,0,0,0,0,0,0,0
GEOTH,North,2030,0,0,0,0,0,0,0,0,0
GEOTH,Northeast,2030,0,0,0,0,0,0,0,0,0
GEOTH,BajaCalif,2030,0,0,0,0,0,0,9.57906,0,0
GEOTH,BajaCalifSouth,2030,0,0,0,0,0,0,0,0,0
GEOTH,Peninsular,2030,0,0,0,0,0,0,0,0,0
GEOTH,Central,2035,0,0,0,0,0,0,0,0,0
GEOTH,Eastern,2035,4.21875E-05,0,0,0,0,0,0,0,0
GEOTH,Western,2035,0,0,4.19083875,0,0,0,0,0,0
GEOTH,Northwest,2035,0,0,0,0,0,0,0,0,0
GEOTH,North,2035,0,0,0,0,0,0,0,0,0
GEOTH,Northeast,2035,0,0,0,0,0,0,0,0,0
GEOTH,BajaCalif,2035,0,0,0,0,0,0,7.184295,0,0
GEOTH,BajaCalifSouth,2035,0,0,0,0,0,0,0,0,0
GEOTH,Peninsular,2035,0,0,0,0,0,0,0,0,0
GEOTH,Central,2040,0,0,0,0,0,0,0,0,0
GEOTH,Eastern,2040,3.16406E-05,0,0,0,0,0,0,0,0
GEOTH,Western,2040,0,0,3.143129063,0,0,0,0,0,0
GEOTH,Northwest,2040,0,0,0,0,0,0,0,0,0
GEOTH,North,2040,0,0,0,0,0,0,0,0,0
GEOTH,Northeast,2040,0,0,0,0,0,0,0,0,0
GEOTH,BajaCalif,2040,0,0,0,0,0,0,5.38822125,0,0
GEOTH,BajaCalifSouth,2040,0,0,0,0,0,0,0,0,0
GEOTH,Peninsular,2040,0,0,0,0,0,0,0,0,0
GEOTH,Central,2045,0,0,0,0,0,0,0,0,0
GEOTH,Eastern,2045,2.37305E-05,0,0,0,0,0,0,0,0
GEOTH,Western,2045,0,0,2.357346797,0,0,0,0,0,0
GEOTH,Northwest,2045,0,0,0,0,0,0,0,0,0
GEOTH,North,2045,0,0,0,0,0,0,0,0,0
GEOTH,Northeast,2045,0,0,0,0,0,0,0,0,0
GEOTH,BajaCalif,2045,0,0,0,0,0,0,4.041165938,0,0
GEOTH,BajaCalifSouth,2045,0,0,0,0,0,0,0,0,0
GEOTH,Peninsular,2045,0,0,0,0,0,0,0,0,0
GEOTH,Central,2050,0,0,0,0,0,0,0,0,0
GEOTH,Eastern,2050,1.77979E-05,0,0,0,0,0,0,0,0
GEOTH,Western,2050,0,0,1.768010098,0,0,0,0,0,0
GEOTH,Northwest,2050,0,0,0,0,0,0,0,0,0
GEOTH,North,2050,0,0,0,0,0,0,0,0,0
GEOTH,Northeast,2050,0,0,0,0,0,0,0,0,0
GEOTH,BajaCalif,2050,0,0,0,0,0,0,3.030874453,0,0
GEOTH,BajaCalifSouth,2050,0,0,0,0,0,0,0,0,0
GEOTH,Peninsular,2050,0,0,0,0,0,0,0,0,0
HYD,Central,2020,2.554416,0,0,0,0,0,0,0,0
HYD,Eastern,2020,0,211.007376,0,0,0,0,0,0,0
HYD,Western,2020,0,0,154.936368,0,0,0,0,0,0
HYD,Northwest,2020,0,0,0,30.27456,0,0,0,0,0
HYD,North,2020,0,0,0,0,0.883008,0,0,0,0
HYD,Northeast,2020,0,0,0,0,0,3.721248,0,0,0
HYD,BajaCalif,2020,0,0,0,0,0,0,0,0,0
HYD,BajaCalifSouth,2020,0,0,0,0,0,0,0,0,0
HYD,Peninsular,2020,0,0,0,0,0,0,0,0,0
HYD,Central,2025,1.915812,0,0,0,0,0,0,0,0
HYD,Eastern,2025,0,158.255532,0,0,0,0,0,0,0
HYD,Western,2025,0,0,116.202276,0,0,0,0,0,0
HYD,Northwest,2025,0,0,0,22.70592,0,0,0,0,0
HYD,North,2025,0,0,0,0,0.662256,0,0,0,0
HYD,Northeast,2025,0,0,0,0,0,2.790936,0,0,0
HYD,BajaCalif,2025,0,0,0,0,0,0,0,0,0
HYD,BajaCalifSouth,2025,0,0,0,0,0,0,0,0,0
HYD,Peninsular,2025,0,0,0,0,0,0,0,0,0
HYD,Central,2030,1.436859,0,0,0,0,0,0,0,0
HYD,Eastern,2030,0,118.691649,0,0,0,0,0,0,0
HYD,Western,2030,0,0,87.151707,0,0,0,0,0,0
HYD,Northwest,2030,0,0,0,17.02944,0,0,0,0,0
HYD,North,2030,0,0,0,0,0.496692,0,0,0,0
HYD,Northeast,2030,0,0,0,0,0,2.093202,0,0,0
HYD,BajaCalif,2030,0,0,0,0,0,0,0,0,0
HYD,BajaCalifSouth,2030,0,0,0,0,0,0,0,0,0
HYD,Peninsular,2030,0,0,0,0,0,0,0,0,0
HYD,Central,2035,1.07764425,0,0,0,0,0,0,0,0
HYD,Eastern,2035,0,89.01873675,0,0,0,0,0,0,0
HYD,Western,2035,0,0,65.36378025,0,0,0,0,0,0
HYD,Northwest,2035,0,0,0,12.77208,0,0,0,0,0
HYD,North,2035,0,0,0,0,0.372519,0,0,0,0
HYD,Northeast,2035,0,0,0,0,0,1.5699015,0,0,0
HYD,BajaCalif,2035,0,0,0,0,0,0,0,0,0
HYD,BajaCalifSouth,2035,0,0,0,0,0,0,0,0,0
HYD,Peninsular,2035,0,0,0,0,0,0,0,0,0
HYD,Central,2040,0.808233188,0,0,0,0,0,0,0,0
HYD,Eastern,2040,0,66.76405256,0,0,0,0,0,0,0
HYD,Western,2040,0,0,49.02283519,0,0,0,0,0,0
HYD,Northwest,2040,0,0,0,9.57906,0,0,0,0,0
HYD,North,2040,0,0,0,0,0.27938925,0,0,0,0
HYD,Northeast,2040,0,0,0,0,0,1.177426125,0,0,0
HYD,BajaCalif,2040,0,0,0,0,0,0,0,0,0
HYD,BajaCalifSouth,2040,0,0,0,0,0,0,0,0,0
HYD,Peninsular,2040,0,0,0,0,0,0,0,0,0
HYD,Central,2045,0.606174891,0,0,0,0,0,0,0,0
HYD,Eastern,2045,0,50.07303942,0,0,0,0,0,0,0
HYD,Western,2045,0,0,36.76712639,0,0,0,0,0,0
HYD,Northwest,2045,0,0,0,7.184295,0,0,0,0,0
HYD,North,2045,0,0,0,0,0.209541938,0,0,0,0
HYD,Northeast,2045,0,0,0,0,0,0.883069594,0,0,0
HYD,BajaCalif,2045,0,0,0,0,0,0,0,0,0
HYD,BajaCalifSouth,2045,0,0,0,0,0,0,0,0,0
HYD,Peninsular,2045,0,0,0,0,0,0,0,0,0
HYD,Central,2050,0.454631168,0,0,0,0,0,0,0,0
HYD,Eastern,2050,0,37.55477957,0,0,0,0,0,0,0
HYD,Western,2050,0,0,27.57534479,0,0,0,0,0,0
HYD,Northwest,2050,0,0,0,5.38822125,0,0,0,0,0
HYD,North,2050,0,0,0,0,0.157156453,0,0,0,0
HYD,Northeast,2050,0,0,0,0,0,0.662302195,0,0,0
HYD,BajaCalif,2050,0,0,0,0,0,0,0,0,0
HYD,BajaCalifSouth,2050,0,0,0,0,0,0,0,0,0
HYD,Peninsular,2050,0,0,0,0,0,0,0,0,0
WIND_ON,Central,2020,0,0,0,0,0,0,0,0,0
WIND_ON,Eastern,2020,0,87.291648,0,0,0,0,0,0,0
WIND_ON,Western,2020,0,0,32.48208,0,0,0,0,0,0
WIND_ON,Northwest,2020,0,0,0,0.063072,0,0,0,0,0
WIND_ON,North,2020,0,0,0,0,0,0,0,0,0
WIND_ON,Northeast,2020,0,0,0,0,0,79.533792,0,0,0
WIND_ON,BajaCalif,2020,0,0,0,0,0,0,0.31536,0,0
WIND_ON,BajaCalifSouth,2020,0,0,0,0,0,0,0,1.5768,0
WIND_ON,Peninsular,2020,0,0,0,0,0,0,0,0,8.073216
WIND_ON,Central,2025,0,0,0,0,0,0,0,0,0
WIND_ON,Eastern,2025,0,65.468736,0,0,0,0,0,0,0
WIND_ON,Western,2025,0,0,24.36156,0,0,0,0,0,0
WIND_ON,Northwest,2025,0,0,0,0.047304,0,0,0,0,0
WIND_ON,North,2025,0,0,0,0,0,0,0,0,0
WIND_ON,Northeast,2025,0,0,0,0,0,59.650344,0,0,0
WIND_ON,BajaCalif,2025,0,0,0,0,0,0,0.23652,0,0
WIND_ON,BajaCalifSouth,2025,0,0,0,0,0,0,0,1.1826,0
WIND_ON,Peninsular,2025,0,0,0,0,0,0,0,0,6.054912
WIND_ON,Central,2030,0,0,0,0,0,0,0,0,0
WIND_ON,Eastern,2030,0,49.101552,0,0,0,0,0,0,0
WIND_ON,Western,2030,0,0,18.27117,0,0,0,0,0,0
WIND_ON,Northwest,2030,0,0,0,0.035478,0,0,0,0,0
WIND_ON,North,2030,0,0,0,0,0,0,0,0,0
WIND_ON,Northeast,2030,0,0,0,0,0,44.737758,0,0,0
WIND_ON,BajaCalif,2030,0,0,0,0,0,0,0.17739,0,0
WIND_ON,BajaCalifSouth,2030,0,0,0,0,0,0,0,0.88695,0
WIND_ON,Peninsular,2030,0,0,0,0,0,0,0,0,4.541184
WIND_ON,Central,2035,0,0,0,0,0,0,0,0,0
WIND_ON,Eastern,2035,0,36.826164,0,0,0,0,0,0,0
WIND_ON,Western,2035,0,0,13.7033775,0,0,0,0,0,0
WIND_ON,Northwest,2035,0,0,0,0.0266085,0,0,0,0,0
WIND_ON,North,2035,0,0,0,0,0,0,0,0,0
WIND_ON,Northeast,2035,0,0,0,0,0,33.5533185,0,0,0
WIND_ON,BajaCalif,2035,0,0,0,0,0,0,0.1330425,0,0
WIND_ON,BajaCalifSouth,2035,0,0,0,0,0,0,0,0.6652125,0
WIND_ON,Peninsular,2035,0,0,0,0,0,0,0,0,3.405888
WIND_ON,Central,2040,0,0,0,0,0,0,0,0,0
WIND_ON,Eastern,2040,0,27.619623,0,0,0,0,0,0,0
WIND_ON,Western,2040,0,0,10.27753313,0,0,0,0,0,0
WIND_ON,Northwest,2040,0,0,0,0.019956375,0,0,0,0,0
WIND_ON,North,2040,0,0,0,0,0,0,0,0,0
WIND_ON,Northeast,2040,0,0,0,0,0,25.16498888,0,0,0
WIND_ON,BajaCalif,2040,0,0,0,0,0,0,0.099781875,0,0
WIND_ON,BajaCalifSouth,2040,0,0,0,0,0,0,0,0.498909375,0
WIND_ON,Peninsular,2040,0,0,0,0,0,0,0,0,2.554416
WIND_ON,Central,2045,0,0,0,0,0,0,0,0,0
WIND_ON,Eastern,2045,0,20.71471725,0,0,0,0,0,0,0
WIND_ON,Western,2045,0,0,7.708149844,0,0,0,0,0,0
WIND_ON,Northwest,2045,0,0,0,0.014967281,0,0,0,0,0
WIND_ON,North,2045,0,0,0,0,0,0,0,0,0
WIND_ON,Northeast,2045,0,0,0,0,0,18.87374166,0,0,0
WIND_ON,BajaCalif,2045,0,0,0,0,0,0,0.074836406,0,0
WIND_ON,BajaCalifSouth,2045,0,0,0,0,0,0,0,0.374182031,0
WIND_ON,Peninsular,2045,0,0,0,0,0,0,0,0,1.915812
WIND_ON,Central,2050,0,0,0,0,0,0,0,0,0
WIND_ON,Eastern,2050,0,15.53603794,0,0,0,0,0,0,0
WIND_ON,Western,2050,0,0,5.781112383,0,0,0,0,0,0
WIND_ON,Northwest,2050,0,0,0,0.011225461,0,0,0,0,0
WIND_ON,North,2050,0,0,0,0,0,0,0,0,0
WIND_ON,Northeast,2050,0,0,0,0,0,14.15530624,0,0,0
WIND_ON,BajaCalif,2050,0,0,0,0,0,0,0.056127305,0,0
WIND_ON,BajaCalifSouth,2050,0,0,0,0,0,0,0,0.280636523,0
WIND_ON,Peninsular,2050,0,0,0,0,0,0,0,0,1.436859
WIND_OFF,Central,2020,0,0,0,0,0,0,0,0,0
WIND_OFF,Eastern,2020,0,0,0,0,0,0,0,0,0
WIND_OFF,Western,2020,0,0,0,0,0,0,0,0,0
WIND_OFF,Northwest,2020,0,0,0,0,0,0,0,0,0
WIND_OFF,North,2020,0,0,0,0,0,0,0,0,0
WIND_OFF,Northeast,2020,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalif,2020,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalifSouth,2020,0,0,0,0,0,0,0,0,0
WIND_OFF,Peninsular,2020,0,0,0,0,0,0,0,0,0
WIND_OFF,Central,2025,0,0,0,0,0,0,0,0,0
WIND_OFF,Eastern,2025,0,0,0,0,0,0,0,0,0
WIND_OFF,Western,2025,0,0,0,0,0,0,0,0,0
WIND_OFF,Northwest,2025,0,0,0,0,0,0,0,0,0
WIND_OFF,North,2025,0,0,0,0,0,0,0,0,0
WIND_OFF,Northeast,2025,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalif,2025,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalifSouth,2025,0,0,0,0,0,0,0,0,0
WIND_OFF,Peninsular,2025,0,0,0,0,0,0,0,0,0
WIND_OFF,Central,2030,0,0,0,0,0,0,0,0,0
WIND_OFF,Eastern,2030,0,0,0,0,0,0,0,0,0
WIND_OFF,Western,2030,0,0,0,0,0,0,0,0,0
WIND_OFF,Northwest,2030,0,0,0,0,0,0,0,0,0
WIND_OFF,North,2030,0,0,0,0,0,0,0,0,0
WIND_OFF,Northeast,2030,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalif,2030,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalifSouth,2030,0,0,0,0,0,0,0,0,0
WIND_OFF,Peninsular,2030,0,0,0,0,0,0,0,0,0
WIND_OFF,Central,2035,0,0,0,0,0,0,0,0,0
WIND_OFF,Eastern,2035,0,0,0,0,0,0,0,0,0
WIND_OFF,Western,2035,0,0,0,0,0,0,0,0,0
WIND_OFF,Northwest,2035,0,0,0,0,0,0,0,0,0
WIND_OFF,North,2035,0,0,0,0,0,0,0,0,0
WIND_OFF,Northeast,2035,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalif,2035,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalifSouth,2035,0,0,0,0,0,0,0,0,0
WIND_OFF,Peninsular,2035,0,0,0,0,0,0,0,0,0
WIND_OFF,Central,2040,0,0,0,0,0,0,0,0,0
WIND_OFF,Eastern,2040,0,0,0,0,0,0,0,0,0
WIND_OFF,Western,2040,0,0,0,0,0,0,0,0,0
WIND_OFF,Northwest,2040,0,0,0,0,0,0,0,0,0
WIND_OFF,North,2040,0,0,0,0,0,0,0,0,0
WIND_OFF,Northeast,2040,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalif,2040,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalifSouth,2040,0,0,0,0,0,0,0,0,0
WIND_OFF,Peninsular,2040,0,0,0,0,0,0,0,0,0
WIND_OFF,Central,2045,0,0,0,0,0,0,0,0,0
WIND_OFF,Eastern,2045,0,0,0,0,0,0,0,0,0
WIND_OFF,Western,2045,0,0,0,0,0,0,0,0,0
WIND_OFF,Northwest,2045,0,0,0,0,0,0,0,0,0
WIND_OFF,North,2045,0,0,0,0,0,0,0,0,0
WIND_OFF,Northeast,2045,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalif,2045,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalifSouth,2045,0,0,0,0,0,0,0,0,0
WIND_OFF,Peninsular,2045,0,0,0,0,0,0,0,0,0
WIND_OFF,Central,2050,0,0,0,0,0,0,0,0,0
WIND_OFF,Eastern,2050,0,0,0,0,0,0,0,0,0
WIND_OFF,Western,2050,0,0,0,0,0,0,0,0,0
WIND_OFF,Northwest,2050,0,0,0,0,0,0,0,0,0
WIND_OFF,North,2050,0,0,0,0,0,0,0,0,0
WIND_OFF,Northeast,2050,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalif,2050,0,0,0,0,0,0,0,0,0
WIND_OFF,BajaCalifSouth,2050,0,0,0,0,0,0,0,0,0
WIND_OFF,Peninsular,2050,0,0,0,0,0,0,0,0,0
PV_GND,Central,2020,0.662256,0,0,0,0,0,0,0,0
PV_GND,Eastern,2020,0,0,0,0,0,0,0,0,0
PV_GND,Western,2020,0,0,24.28272,0,0,0,0,0,0
PV_GND,Northwest,2020,0,0,0,14.380416,0,0,0,0,0
PV_GND,North,2020,0,0,0,0,35.79336,0,0,0,0
PV_GND,Northeast,2020,0,0,0,0,0,14.632704,0,0,0
PV_GND,BajaCalif,2020,0,0,0,0,0,0,0.220752,0,0
PV_GND,BajaCalifSouth,2020,0,0,0,0,0,0,0,2.617488,0
PV_GND,Peninsular,2020,0,0,0,0,0,0,0,0,21.949056
PV_GND,Central,2025,0.496692,0,0,0,0,0,0,0,0
PV_GND,Eastern,2025,0,0,0,0,0,0,0,0,0
PV_GND,Western,2025,0,0,18.21204,0,0,0,0,0,0
PV_GND,Northwest,2025,0,0,0,10.785312,0,0,0,0,0
PV_GND,North,2025,0,0,0,0,26.84502,0,0,0,0
PV_GND,Northeast,2025,0,0,0,0,0,10.974528,0,0,0
PV_GND,BajaCalif,2025,0,0,0,0,0,0,0.165564,0,0
PV_GND,BajaCalifSouth,2025,0,0,0,0,0,0,0,1.963116,0
PV_GND,Peninsular,2025,0,0,0,0,0,0,0,0,16.461792
PV_GND,Central,2030,0.372519,0,0,0,0,0,0,0,0
PV_GND,Eastern,2030,0,0,0,0,0,0,0,0,0
PV_GND,Western,2030,0,0,13.65903,0,0,0,0,0,0
PV_GND,Northwest,2030,0,0,0,8.088984,0,0,0,0,0
PV_GND,North,2030,0,0,0,0,20.133765,0,0,0,0
PV_GND,Northeast,2030,0,0,0,0,0,8.230896,0,0,0
PV_GND,BajaCalif,2030,0,0,0,0,0,0,0.124173,0,0
PV_GND,BajaCalifSouth,2030,0,0,0,0,0,0,0,1.472337,0
PV_GND,Peninsular,2030,0,0,0,0,0,0,0,0,12.346344
PV_GND,Central,2035,0.27938925,0,0,0,0,0,0,0,0
PV_GND,Eastern,2035,0,0,0,0,0,0,0,0,0
PV_GND,Western,2035,0,0,10.2442725,0,0,0,0,0,0
PV_GND,Northwest,2035,0,0,0,6.066738,0,0,0,0,0
PV_GND,North,2035,0,0,0,0,15.10032375,0,0,0,0
PV_GND,Northeast,2035,0,0,0,0,0,6.173172,0,0,0
PV_GND,BajaCalif,2035,0,0,0,0,0,0,0.09312975,0,0
PV_GND,BajaCalifSouth,2035,0,0,0,0,0,0,0,1.10425275,0
PV_GND,Peninsular,2035,0,0,0,0,0,0,0,0,9.259758
PV_GND,Central,2040,0.209541938,0,0,0,0,0,0,0,0
PV_GND,Eastern,2040,0,0,0,0,0,0,0,0,0
PV_GND,Western,2040,0,0,7.683204375,0,0,0,0,0,0
PV_GND,Northwest,2040,0,0,0,4.5500535,0,0,0,0,0
PV_GND,North,2040,0,0,0,0,11.32524281,0,0,0,0
PV_GND,Northeast,2040,0,0,0,0,0,4.629879,0,0,0
PV_GND,BajaCalif,2040,0,0,0,0,0,0,0.069847313,0,0
PV_GND,BajaCalifSouth,2040,0,0,0,0,0,0,0,0.828189563,0
PV_GND,Peninsular,2040,0,0,0,0,0,0,0,0,6.9448185
PV_GND,Central,2045,0.157156453,0,0,0,0,0,0,0,0
PV_GND,Eastern,2045,0,0,0,0,0,0,0,0,0
PV_GND,Western,2045,0,0,5.762403281,0,0,0,0,0,0
